SMILES,D2R_Activity,D2R_pIC50,_5HT2A_Activity,_5HT2A_pIC50
CCC(C)c1c(OC)ccc2c1C(CCC1CCCO1)N=C2O,0.007202689070254564,-3.3011044156156175,0.0035166461020708084,-2.9166286685216107
Cc1ccc(-n2c(-c3ccc(C(=O)Nc4ccc(S(C)(=O)=O)cc4)cc3)nc3ccccc3c2=O)cc1,0.0026283366605639458,-3.446270449255135,0.01322943065315485,-2.67505995372771
Cc1nn(-c2ccc(C(F)(F)F)cn2)c(C)c1N=C(O)c1csc(Cc2ccccc2)n1,0.003842534963041544,-3.8000007220609193,0.01172454934567213,-3.2198835625841316
O=C1N=C(O)C2O[C@@H]1c1cc(NC(=O)c3ccnc(O)c3)ccc12,0.002439203904941678,-4.41241775148589,0.0061735427007079124,-2.898819284604084
Cc1ccc(S(=O)(=O)N2CCN(c3ccccn3)CC2)cc1,0.007060785312205553,-3.5546517763567005,0.04261946678161621,-2.578501718502484
O=c1c2nnc3ccccc3nc2ncn1CCc1cccc(Cl)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(c1cccc(S(=O)(=O)N2CC=CCC2)c1)N1CCN(c2ccccc2F)CC1,0.005958585534244776,-3.8043812592807993,0.018944205716252327,-2.3971511321097636
O=S1(=O)CCCCN1CCCc1nc2ccccc2s1,0.012225378304719925,-0.7523061049323758,0.01435170043259859,-1.308276234254469
Nc1oc(-c2ccccc2)cc1C(O)=NC1CCCC1,0.008647209964692593,-3.5071531874062325,0.008948292583227158,-2.9710271359885083
CC/C(=C/c1cc(-c2ccc(OC)c(OC)c2)c(F)cc1F)C(O)=NCc1ccc(Cl)cc1,0.011109779588878155,-3.4242864865411446,0.01585027016699314,-3.3428246323769706
N#CC1(c2ccccc2F)OC(c2ccccc2F)O1,0.0018336985958740115,-3.5010017799845916,0.0016705141169950366,-3.249943669366317
CC1=NN(c2ccccc2)C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)C1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(/C=C/c1ccc(C(F)(F)F)cc1)c1ccc(Cl)cc1,0.009685476310551167,-3.4315966280263632,0.009327344596385956,-3.0227169005749364
Cc1ccc2nc(CN(C)Cc3ccccc3)cc(-c3cccnc3)c2c1,0.014839204028248787,-3.2982440418567456,0.009896914474666119,-3.170898739443866
Cc1cccc(C)c1N=C(O)CN1C(=O)C(=O)c2cc(Br)ccc21,0.004446337930858135,-4.0376400662576035,0.010978542268276215,-2.598668379866637
CCC(CC)n1c(=O)c(-c2ccncc2)n(-c2ccc(OCc3ccccc3)c2)c1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc(CN2CCN(C(=O)CCc3ccccc3OC)CC2)cc1OC.O=C(O)C(=O)O,0.019005533307790756,-3.104295354909641,0.13778053224086761,-3.764442326164245
Cc1cc(N=C(O)c2ccc(-n3ncc(C(N)=O)c3C)cc2)nc(C)n1,0.005583638790994883,-4.020733699656276,0.016534937545657158,-3.5150652767594237
CC(=O)C1(C)O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@]4(C)[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,0.006681454833596945,2.3264932249078507,0.03242770582437515,-3.033714125456722
COC(=O)C1=C(CSc2ccc([N+](=O)[O-])cc2)Nc2ccccc2S(=O)(=O)N1,0.006992833688855171,-3.4617777596281014,0.01070135273039341,-3.1767989521655213
CCOc1cccc2cc(C(=O)NCC(=O)N3CCN(c4ccccc4F)CC3)oc12,0.007335163187235594,-1.9787976344144842,0.015212747268378735,-3.115885478973151
C=CCCc1cc(OCc2ccc(S(=O)(=O)Nc3ccc(C)c(C#N)c3)o2)ccc1OC,0.00635409215465188,-3.6052857687913997,0.00970783457159996,-3.323353299011891
Cc1oc2c(c1-c1ccccc1)C(c1ccccc1F)=CC2,0.011570200324058533,-1.7995979761030099,0.0061379000544548035,-1.9553283733857447
Cc1ccc([N+](=O)[O-])cc1NC(=O)CN1CCc2sccc2C1,0.017209162935614586,-5.027326432992288,0.02428951859474182,-2.7864412627044284
COc1ccc2ccn(CC(O)=NC/N=C/c3ccc4c(c3)OCO4)c(=O)c2c1,0.004610870033502579,-4.092510873380757,0.014043343253433704,-3.795274265832573
Cc1ccc(CC(=O)NCCc2c[nH]c3ccccc23)cc1,0.005923514254391193,-3.344728311580127,0.0344400517642498,-2.606969999719558
CN1CCN(c2ccc(-c3cccc(Nc4ccccc4)c3)nn2)CC1,0.05360808223485947,-2.79582978722531,0.029985958710312843,-2.4206606002932625
O=C(O)C(c1ccc(Cl)cc1)c1ccco1,0.005766391754150391,-3.856180262678329,0.004676350392401218,-3.3690498897145
COc1cc(C(=O)N(C)Cc2cnn(-c3ccc(F)cc3)c2)cc(OC)c1OC,0.004017224069684744,-3.4142308939377903,0.011474739760160446,-3.2215872908198824
O=C(O)C(=O)O.O=C(O)[C@H]1N=C(O)N(c2ccc(F)c(Cl)c2)C(=O)N(Cc2ccccc2)C1,0.004464684519916773,-3.024663010999361,0.028952891007065773,-2.641955368884668
CC(C)/C(=C/c1ccccc1)N(CC(O)=Nc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc2ccccc2oc1,0.013308544643223286,-3.563209590029472,0.010835506021976471,-3.771833678914825
Cc1ccc(CN2CCCC(c3nc(-c4cccnc4)no3)C2)cc1,0.02809980697929859,-3.7251483292391643,0.012808932922780514,-3.3520713125995747
COc1ccc([C@@H](CN=c2ccc(C)o2)NS(=O)(=O)c2cccc(Cl)c2F)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C1CC(c2ccc(F)c(F)c2F)=Cc2cc(O)cc(OCCCCCN3CCN=C3O)c21,0.009274614043533802,-1.5438519929375398,0.014706769958138466,-3.3618314286051114
C/C(=N\N=C/c1ccc(Br)o1)C(O)=Nc1ccc(S(C)(=O)=O)cc1,0.001451123971492052,-3.981634986516492,0.004485181532800198,-4.099812883689364
CCN(CC)CC/C=C1\C#CCc2cc(OCc3ccccc3)ccc2O1,0.03837692737579346,-3.4528791934024987,0.0013253663200885057,-3.949987029354311
O=C(OCc1cccc(F)c1)C1CCCN(Cc2ccccc2)C1,0.11119359731674194,-3.9361152823628833,0.012536128051578999,-2.571136897297464
COc1ccc(N=C(O)CCN2C(=O)C(=O)C(C)(C)N=C2c2ccccc2)cc1,0.005283546168357134,-2.917105053849628,0.012122190557420254,-2.680232328910923
COc1ccc(C)cc1/C=C/C1=C\C(O)=Nc2c3nn(C)cc3ncn2-c2ccc3ccccc3c2)C1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COCCN1CCc2nc(N=C(O)/C=C/c3cccs3)sc2C1.Cl,0.06379693746566772,-3.8226803590575638,0.011868181638419628,-4.27021956017318
COc1ccccc1CN=C(O)NCCCC(O)=Nc1ccccc1,0.005765079520642757,-3.7279568724255276,0.009301950223743916,-4.008240093795978
C,0.029046883806586266,-3.157391807228873,0.8816384077072144,-2.0501117489657323
O=C(Cn1c(-c2ccccc2)nc2sccn2c1=O)c1ccc(F)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1ccc(N=C(O)COc2ccc(F)cc2)cc1,0.004897439852356911,-3.9644551132609482,0.0072129289619624615,-2.5752356516598516
Cc1ccc(CN2CC(C)CC2=O)cc1,0.010720452293753624,-3.158958124360859,0.0138570386916399,-2.6864636821885517
COc1cc2nc(O)sc2cc1-c1ccc(F)cc1,0.005881614983081818,-1.905771542353335,0.019770238548517227,-2.6756668208520944
OC(=NCCn1nc(-n2cccn2)c2c1-c1ccccc1-2)c1cc2ccccc2oc1=O,0.004053595010191202,-3.0182029739798892,0.010480161756277084,-2.6568116574444622
O=S(=O)(c1cccs1)N1CCOC(c2nccc(OCCc3ccccc3)n2)C1,0.005056411027908325,-3.7556082751672815,0.010298526845872402,-3.3333204282412625
CC1(O)CCN(C=C2c3cccc(Br)c3CCc3ccccc32)CC1O,0.055382128804922104,-1.926251587698502,0.01398442778736353,-1.9449651684822487
CC1(O)CCN(Cc2ccc(N3CCN(C/C=C/c4ccccc4)CC3)cc2)C2C-2CC21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
N=c1nc(O)c(Cc2ccccc2)nn1/N=C/c1c(O)c(=O)oc2ccccc12,0.0030497973784804344,-2.845377056861575,0.014237294904887676,-3.9681311137567086
OC(=Nc1ccc(-c2nnc(-c3ccc(-c4ccccc4)cc3)o2)cc1)c1ccncc1,0.00573887350037694,-3.3870044280447322,0.011279157362878323,-3.7104003217664236
Br.OC(C1CCCN(CCc2ccccc2)CC1)=N/N=C/c1ccc(Br)cc1,0.13106611371040344,-3.6832843650563944,0.011927648447453976,-2.044197027854606
COc1cc2ccccc2cc1C(=O)N1CCN(CC(O)=Nc2cccc(F)c2)CC1,0.007273900788277388,-4.152040247437761,0.023845626041293144,-2.7383557582059312
Cc1ccc(-c2ccnc3nc(-c4ccc(C(F)(F)F)cc4)nn23)o1,0.008236857131123543,-3.1369213618472696,0.02935745008289814,-3.5642175508948295
CC1(C)O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=CC5(C)C4(F)[C@@H](O)CC3(C)C2(C(=O)CO)O1,0.006676753982901573,1.7382192730789,0.0565650500357151,-2.765294277523963
COC(=O)c1c(C)nc(-c2cccs2)nc1SCc1ccc(Cl)cc1,0.005368994083255529,-3.2830664533092473,0.010735598392784595,-2.9654978947254
Cc1ccc(C(=O)c2cc3ccccc3o2)cc1N=C(O)CNc1ncnc2c1[nH]c1ccccc12,0.003789230016991496,-3.6499193224622273,0.017865238711237907,-3.8502305674409216
O=C1C=Cc2cc(OCCOCCN=C(O)CCCCc3cccs3)ccc21,0.004676803480833769,-3.401006251824062,0.02181330882012844,-3.2603725146568974
c1cnc(N2CCN(c3cccc4ncccc34)CC2)nc1,0.004490756429731846,-2.9009513843914476,0.038467567414045334,-3.8204719799195397
COc1ncccc1C(=O)OCC(=O)OCC(=O)c1ccc(C)c2c1OC(C)(C)C2,0.0053862943314015865,-3.5549529752135043,0.011387152597308159,-4.059975129931032
COC(=O)[C@@H]1[C@@H](c2ccccc2)C[C@@H]2C[C@@H](O)C(C(=O)O)[C@H]21,0.0029146645683795214,-2.8214056132295053,0.03810766711831093,-3.5287368814336255
Cc1nnc(-c2ccccc2N=C(O)c2ccc(O)cc2)o1,0.007704876363277435,-3.3029657008588247,0.012274165637791157,-3.9499534451194256
Cc1ccc(C)c(S(=O)(=O)N/N=C/c2cccc(-c3c[nH]c4ccc(F)cc34)c2)c1,0.007182616274803877,-3.1362374567507154,0.011934984475374222,-1.9707251330375544
CCC(CC)CN=C(O)C1CCC(Cc2ccccc2OC)CC1,0.011959639377892017,-3.9079336662489323,0.013658351264894009,-3.147522902930977
CN(C)S(=O)(=O)N1CCC(N=C(O)Cc2cn(C)c3c(-c4ccccc4OCc4cccc(Cl)c4)nc3c2C#N)C1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1ccc(-c2cc(=O)n3c(n2)CN(S(=O)(=O)c2cccs2)CC3)o1,0.0026421842630952597,-3.2799184037191687,0.014813927002251148,-1.775535071172556
O=C(NC1CCC(O)CC1)c1ccc(OC2=NS(=O)(=O)c3c(F)cccc3-2)cc1,0.00409006979316473,-3.514714912551953,0.0074654254131019115,-3.4175507640300626
N=C(S)Nc1ccc(NCc2cc[nH]n2)c(Cl)c1,0.004995065275579691,-4.136236492036102,0.006514155305922031,-2.8583344969764437
Cn1c(=O)c2c(nc(C=O)n2Cc2ccc(F)cc2)n(CCCN2CCOCC2)c1=O,0.011608495377004147,-2.7770874391308893,0.006725498475134373,-1.934131784290353
O=C(c1ccccc1Oc1ccccc1)N1CCCC1,0.002878001658245921,-3.791273616723,0.00689825601875782,-2.648123449463772
CC(C)n1c(SCC(O)=NC2CCCCC2)nnc1-c1ccc(N2CCOCC2)cc1,0.006008480675518513,-3.8204176291841883,0.008259422145783901,-3.2612375773790827
Cc1cccc(OCCN2CCN(C(=O)c3cc(S(=O)(=O)N(C)C)ccc3O)CC2)c1,0.19633498787879944,-3.257131413283829,0.06559820473194122,-3.1552415676347527
C#C[C@@H](OC(=O)C1=COCCO1)c1cccc2[nH]ccc12,0.0006787627353332937,-4.119159633774181,0.021709280088543892,-4.283620744588083
CCN(CC)Cc1c(O)nc(=Nc2nc(-c3ccccc3)cs2)[nH]c1O,0.008047228679060936,-3.1742900046304374,0.003145506838336587,-4.410647470891703
COc1ccc(N=C(O)CCN(C)Cc2ccc(Cl)c(Cl)c2)cc1Cl,0.018053483217954636,-3.4331603143991036,0.02267933450639248,-3.1953215980635505
Cc1ccc(C(O)=N/N=C/c2ccc(Cl)c(Cl)c2)cc1,0.006502322852611542,-4.109849792186491,0.007305520121008158,-3.3887098321426974
COc1ccc(C2=CCN(C(=O)/C=C/c3cnc4ccccn34)CC2)cc1,0.00494455685839057,-3.6540913373966277,0.016039522364735603,-3.9054352580504847
CC(=O)c1ccc(OCCCCCCN2CCCC2)cc1.Cl,0.017414573580026627,-3.0295648539329387,0.003198055550456047,-2.7620118887431757
O=C(CCC(O)=Nc1ccc(-c2nnc(C3CCCCC3)o2)cc1)OCc1ccccc1,0.00721370056271553,-3.7314742436907737,0.006254872307181358,-3.5901147574259955
Cc1cccc(C)c1OCC(O)CSc1ncc(-c2ccccc2)[nH]1,0.003510200185701251,-3.048655258398624,0.010674565099179745,-2.6502319348983647
O=C(O)CC(=O)O.O=C(c1cccs1)N1CCN(Cc2ccc(F)cc2F)CC1,0.07313238829374313,-2.9992451920877596,0.0728285014629364,-2.9552150736881027
COc1ccc(N=C(O)CCC(O)=Nc2cc(F)ccc2-n2cnnn2)cc1OC,0.005424033384770155,-3.6149773012380786,0.010929814539849758,-4.198686751909958
C#CCN(C)Cc1ccccc1,0.0011357907205820084,-3.633031694251317,0.005276751704514027,-4.38687963918923
CC(C)Oc1ccc(CNC(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)cc1,0.00717911496758461,-4.1616810108463635,0.006355372257530689,-1.8517605709921194
O=C1OC(C(O)=Nc2cccc(Cl)c2Cl)c2ccccc21,0.0023971309419721365,-3.9263563655565763,0.007950564846396446,-3.5235749845316966
COc1cc2c(cc1OC)/C(=C\c1ccc(Br)cc1)OC2=O,0.010196547955274582,-3.8335158563931078,0.006237264722585678,-3.6160082025228544
CCOC(=O)Cc1cc2c(cc1NC(=O)c1ccc(C)o1)OCO2,0.004339531995356083,-4.373008054911055,0.010831862688064575,-3.2219086247792683
COc1ccc(C2=NOC(=O)C(C)=C2C(=O)OCC(=O)c2ccccc2)cc1OC,0.00471453508362174,-3.3734588333030215,0.013163003139197826,-3.5566146174644695
c1ccc([C@@H]2Nc3ncnc4c3ncn23)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C1/C(=O)/C(=C\c2cccc(Br)c2)C1(O)C(=O)N1CCc1ccccc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cc(C)c(-c2nnc3sc(-c4ccccc4)nn23)cc1OC,0.006683173589408398,-2.8375998056108043,0.01590561494231224,-3.6042432420315818
CCCCCSc1nc2ccccc2n1C1CC(=O)N(c2ccc(OC)cc2)C1,0.004807028453797102,-3.2646384463294407,0.01216765958815813,-2.693767917433838
CCC1=C(C(=O)N2CCCCC2)C(c2ccccc2)n2nc(C)[nH]c2N1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COC1(c2ccccc2)C(C#N)(c2ccccc2)c2ccccc21,0.005392571911215782,-3.8381367619314415,0.001636516535654664,-3.909454081933845
CN(C)c1ccc(/C=C/C(=O)c2ccc(O)c(O)c2)cc1,0.009208504110574722,-2.078874069960239,0.0214329045265913,-3.6905071704111796
Cc1cc(C)c(C(=O)N2CCN(Cc3sc4ccccc4c3C#N)CC2)c(C)c1,0.024156244471669197,-3.3047892323991723,0.08923803269863129,-2.4740406426293693
CC(O)=NC1C(O)=Nc2ccccc21,0.0011599235003814101,-4.052933915902297,0.006732389330863953,-3.7436516697159163
C#CCN1CCN(C(=O)Nc2cc(-c3ccc([N+](=O)[O-])cc3)ccc2C)CC1,0.0018063138704746962,-3.997078374055154,0.018467186018824577,-2.456265212373312
COc1cc2c(cc1OC)/C(=C\c1nn(-c3cc(OC)cc(OC)c3)c(=O)n1-2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1ccc(N=C(O)C2CCN(S(=O)(=O)c3cccc(Cl)c3)CC2)c(C)c1,0.008538895286619663,-3.936266666403692,0.012608304619789124,-1.3451170652285427
Cc1ccc(CSc2ccc(-c3ccn(C)n3)cc2)cc1,0.00566619960591197,-3.304709755777748,0.011116270907223225,-2.001593528392851
CN=c1sc(-c2ccccc2)nn1/N=C/c1ccc([N+](=O)[O-])cc1,0.01483780238777399,-3.9993362116394056,0.013569403439760208,-3.855672556861797
CCCC(O)=NC1CCN(c2nc(-c3ccc(OC)cc3OC)c3ccccc23)CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1nc(N2Cc3ccccc3CC2C)c2nccnc2n1,0.004869778640568256,-3.448454071736454,0.013457990251481533,-3.7525251619204707
CCOc1ccccc1CN1CCN(C/C=C/c2ccccc2OC)CC1,0.23282015323638916,-3.175183124317536,0.0074182297103106976,-4.061013420136757
O=c1c2ccc(OCC3(c4ccccc4)CCN3CCc3ccccc3)cc2oc2ccc(O)cc12,0.0351702980697155,-2.413567107329305,0.014401443302631378,-2.7081592322616403
C#CCN(C)[C@H](C)Cc1ccccc1,0.0026089437305927277,-3.6510648565759056,0.00861305557191372,-3.538434127751456
COc1ccccc1/C=C/N(C)Cc1cccc(OC)c1,0.010662541724741459,-3.570169748227663,0.007595428265631199,-3.869390642117081
COC(=O)C1=C(C)C(C(=O)N2CCN(c3ccc(F)cc3)CC2)=NC1c1ccc(F)cc1,0.0033931531943380833,-3.0020850043862106,0.008495904505252838,-2.0052816147310564
COc1ccc(C(=NS(=O)(=O)c2ccc(Cl)cc2)C(=O)N=c2[nH]nc(C)n2Cc2ccc(C)o2)cc1,0.00495159300044179,-4.505898504373168,0.009721963666379452,-2.8230407573666136
COc1ccc(C(O)=NC2CCCN(Cc3ccc([N+](=O)[O-])cc3)C2)cc1,0.03347928449511528,-4.426278437339368,0.006794653832912445,-3.3910024263529333
COc1cccc(/C=N/NC(O)=Nc2ccccc2)c1OC,0.00808520894497633,-4.124154199432754,0.006208616774529219,-3.3158378189291735
CC1C(=O)N(c2ccc(Cl)cc2)[C@H]2C=C1Cc1ccccc12,0.004619658458977938,-2.312017769681624,0.003584135789424181,-1.8401592328932104
Cn1c(=O)c2c(ncn2CC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)n(C)c1=O,0.006912019103765488,-3.5120682764433813,0.010408480651676655,-2.787326274462136
Cc1ccc(C(O)=Nc2ccccc2[N+](=O)[O-])cc1,0.0071562775410711765,-4.204870877688995,0.008085357956588268,-3.3272008432973337
Cc1ccc(Oc2cc(CN[C@H](C)c3ccccc3)cc2C(=O)NC(C)(C)C)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(=O)OCC(=O)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3C(=O)CC21C,0.0048188818618655205,0.42580382356611013,0.04201361536979675,-3.08658491324714
COc1ccc2nc3sc4c(n3nc(-c3ccccc3)c2c12)CCC5,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc(S(=O)(=O)n2cc(Br)cn2)c(OC)c1,0.003464312059804797,-4.126397452456977,0.0052708107978105545,-2.010716937681307
COc1ccc2nc(O)cc(C(=O)N3CCN(c4ccccc4C#N)CC3)c2c1,0.0044408999383449554,-3.2098104236592846,0.026000989601016045,-3.5395383773944973
Cc1cc(C(=O)c2sc3ncnc(N4CCOCC4)c3c2C)c(C)o1,0.007246420718729496,-3.8769761837476704,0.018985353410243988,-3.7589409598160914
CCCN1CCCC(C(O)=NC(S)=Nc2cc(OC)c(OC)cc2C)C1=O,0.007904856465756893,-3.9025682096903784,0.012005076743662357,-3.439311064508011
C#CCN1CCC(/C=C\c2ccc(C#N)cc2)CC1,0.012232555076479912,-3.5327019212055633,0.0018173964926972985,-4.231528103519966
CN(C)Cc1cc(COc2ccccc2-n2cnnn2)ccc1O,0.015555890277028084,-2.889447374208621,0.010114138945937157,-4.1561188685292985
Cc1cc(OCc2cccc(C(=O)NC3COc4ccccc4C3)c2)cc(C)c1Cl,0.005757922772318125,-3.464471934017781,0.011648810468614101,-3.2217847661210097
Cc1ccc2c(c1)C(=O)C(=O)O2,0.0021124521736055613,-4.115264725480333,0.02197088673710823,-3.0484719114555965
C[C@@]12C=CC(=O)C(c3cccc(F)c3)[C@@H]1C#CCN1C2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cccc(CCN2CCN(c3cccc4c3cn(-c3ccccc3)n4)CC2)c1,0.5462051033973694,-2.7410153221960045,0.1674276739358902,-2.7088997646408695
COc1cc2c(cc1OC)C(=O)OC2=Cc1ccc(C#N)cc1,0.008798708207905293,-3.717637650053546,0.018468737602233887,-4.117178485527112
C#CCN1CCC(/C=C/c2ccc(OC)c(OC)c2)CC1,0.011014547199010849,-3.469836975193296,0.0040085758082568645,-4.1251231721316675
COc1ccccc1N1CCN(C/C=C2\C(=O)N(c3ccc4c(c3)OCO4)C2=O)CC1,0.017386438325047493,-2.989744551224246,0.10906323045492172,-2.9438279358392943
CC(C)c1nc2cc(NC(=O)c3cccnc3)ccc2o1,0.00579100102186203,-3.7232694132936435,0.0035452076699584723,-3.452240726265118
C#CCn1c(=NC(=O)c2ccco2)sc2cc(OC)c(OC)cc21,0.003483613021671772,-4.165449273467047,0.017040036618709564,-3.8736994994529135
OC(COc1ccc(CN2CCN(c3ccccn3)CC2)cc1)=Nc1ccccc1,0.4140067398548126,-3.9879923777717083,0.24123892188072205,-3.8039911211656205
Cc1cc(C(=O)OCC(O)=Nc2ccc3c(c2)OCO3)c(C)n1C1CC1,0.005437820218503475,-4.383128631883147,0.011442774906754494,-3.7639744306038176
CC1CN(C(=O)Nc2ccc(S(C)(=O)=O)cc2)C(c2ccc(Cl)cc2)C1,0.0046744756400585175,-3.6109399627155927,0.01565859094262123,-2.027442894181422
CN(C)c1ccc(C(=O)N2CCC(N=C(O)Cc3ccsc3)CC2)cc1,0.0036088391207158566,-4.5472317013396895,0.006587471347302198,-3.561488764641898
COc1ccc(N)cc1-c1nnc(N2CCCCC2)s1,0.00914644356817007,-3.38985423261295,0.016147373244166374,-3.5984234971367126
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1(O)C(=O)CO,0.006341520696878433,2.4966843327957804,0.11120488494634628,-2.322007968219978
COC(=O)c1sc(N[C@H]2C(=O)N(c3ccc(C(=O)OC)cc3)C2c2ccccc2)nc1C,0.005725502502173185,-3.9762634376733694,0.01191753800958395,-3.7229688858300403
Cc1ccc(/C=N/NN(C)C)c(Br)c1,0.007970379665493965,-3.809391517187505,0.0010464765364304185,-2.961843997138308
COc1ccc2c(c1OC)C(C1CCCCC1)N(Cc1ccc(C)o1)CC2,0.05531597137451172,-3.826340991317526,0.009901728481054306,-2.509218718134253
O=C1C(=O)OC2(C(=O)[C@H]3[C@@H]4CC6CC(=O)C=C[C@@]4(C)[C@@H]3CC[C@]23C)[C@H]1OCc1ccccc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C=CCn1nc(-c2ccc(C)c(C)c2)cc(C(C)C)c1=NCc1ccc(F)cc1,0.0066971732303500175,-3.0833892188740033,0.006677608005702496,-2.6395266913546753
Cc1cc(CN2CCN(C(=O)c3ccc(C)c(O)c3)CCC2)no1,0.010383907705545425,-3.8611748283369023,0.03289593383669853,-3.006621656005975
O=C(Nc1ccc(C(=O)NC2CC2)c(O)c1)c1cccnc1,0.0022406282369047403,-3.6348887333567945,0.0076399496756494045,-3.1003576736368172
Clc1ccc(-c2nc3nccc(-c4cccs4)n3n2)cc1,0.006225258577615023,-2.587261221152389,0.02883686125278473,-3.3698637028942495
O=C1CN(C(=O)c2c[nH]c3ccc(OCCC(=O)O)cc3c2=O)c2ccccc2N1,0.003213727381080389,-3.8122394756088838,0.014528108760714531,-3.2786958045366448
Cc1cc(=O)n2nc(-c3cccs3)cc2[nH]1,0.0027131643146276474,-2.6471034363297017,0.023731647059321404,-1.8438666301664752
O=C(c1ccccc1)N1CCN(Cc2nc3ccccc3[nH]2)CC1,0.011392859742045403,-4.185442397583395,0.039751727133989334,-3.3225505014611834
CN(CCOCC1CC1)Cc1ccc(C(O)=NCCc2cccc(OC(F)(F)F)c2)cc1,0.02572876401245594,-4.075852998143976,0.009292498230934143,-3.8371069231431143
O=S1(=O)c2ccccc2C1Nc1ccc(Br)cc1,0.00601180549710989,-2.992794824262358,0.002415361348539591,-2.7614432404780915
O=C(Nc1cc(-c2cccnc2)nc(-c2ccccc2N2CCOCC2)n1)c1cccs1,0.003953940235078335,-3.6572996636810036,0.013913758099079132,-3.1424299208790334
COc1cc(-c2csc(=O)n2/N=C/c2ccc(-c3ccccc3)s2)cc(OC)c1OC,0.0039294566959142685,-3.4641708736219905,0.020660147070884705,-2.6562900606924527
C#CCN1CCC(CC(=O)OCc2cccc3cccnc23)CC1,0.005039094015955925,-3.703166812669736,0.002783875446766615,-4.102861794869225
CN=c1[nH]c(-c2ccccc2)cc(-c2ccccc2)c1C#N,0.006741505116224289,-2.6421352936477636,0.013663504272699356,-3.1794100592594132
Cc1ccc(N=C(O)COc2cc(C)nc3cc(-c4cccc(C)c4C=Cc4ccc(C)cc4)cc23)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COC(=O)c1ccc(/C=C2\C(=O)/C=C2\C(=O)Nc2cccc(C)c2)cc1,0.0038326585199683905,-4.340741654300852,0.01346513256430626,-3.181640455466641
C#CCN[C@@H]1CCC(C(O)=NC(N=C(O)c2csc(COc3cccc(S(=O)(=O)N4CCN(C)CC4)c3)c2)C1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cccc(/C=C/C(=O)c2c(OC)cc(OC)cc2OC)c1OC,0.005870437249541283,-3.088226054362009,0.010418033227324486,-4.163234830553816
CCOc1cccc(-c2cnn3c(=N)c(-c4cccc(Cl)c4)[nH]nc23)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCOc1ccc(CN2CCN(c3ncccn3)CC2)cc1,0.7317108511924744,-3.575924187925221,0.523265540599823,-4.107071242869797
COc1ccc2c(c1)/C(=C/c1ccccc1C)c1c(O)nc(-c4ccc(OC)cc4)cc1-2,0.015384615398943424,-3.012825171314349,0.014567812904715538,-2.810369962892005
O=C(CCCc1nc(-c2cccs2)no1)Nc1cc(Cl)ccc1O,0.006626554299145937,-2.5978050503641863,0.00927455723285675,-2.9873852107796854
C#C[C@H]1O[C@@H](CCO)[C@@H](O)C[C@@H]1O,0.0005367151461541653,-4.048884669732698,0.00919159222394228,-3.485371036632083
O=C(CCn1c(=O)oc2ccccc21)N1CCN(c2ccc(F)c(F)c2)CC1,0.0027873192448168993,-2.2991657723073735,0.024830976501107216,-2.6658118965514754
COc1cc(OC)c(CCNC(=O)COc2ccccc2)cc1OC,0.005678449757397175,-3.694204508224512,0.015720145776867867,-3.665723885782702
