SMILES,AChE_Activity,AChE_pIC50,MAOB_Activity,MAOB_pIC50
CCOC(=S)C1(CC)[C@@H](CO)[C@H]2CC[C@H]3C[C@H]4N5CC[C@]5(C)C[C@]4(F)[C@@H]3[C@H](O)C[C@]21C,0.5333415269851685,inf,2.5319709436727456e-13,-4.321024539470909
O=C(NC[C@H](O)CO)NC(=O)c1cccc2c1OCO2,0.4924634099006653,inf,0.06138663366436958,-3.8402513581387003
C[C@@H]1C2Cc3cccc4[nH]cc(c34)[C@H]2N=C1O,0.5240563750267029,inf,0.11768107116222382,-2.558833688429801
Cc1cccc(NS(=O)(=O)c2cccc(Cl)c2)n1,0.5056475400924683,inf,0.004156298935413361,-4.339711614180191
CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@@H]3[C@@H](O)C21C,0.5238795280456543,inf,2.485459127399281e-08,-4.643411148808232
OC(=NCCC(=O)N1CCN(c2ccccn2)CC1)c1ccc(Cl)c(Cl)c1,0.502168595790863,inf,0.14192666113376617,-3.89703331704271
COc1cc(O)cc2c1OC(C)(C)C[C@H]2C(O)=NCCN[C@H]1CC[C@@H]2Oc1ccc([N+](=O)[O-])cc12,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COC(=O)c1ccccc1N=C1/C(=C\C(=O)OCC(O)=Nc2ccc(OC)c(Cl)c2)CN1Cc1ccccc2(=O)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCOC(=O)CC[C@@H](O)CCCC1CCCOC1,0.47804251313209534,inf,0.00035980387474410236,-4.115719922315928
CC[C@@H](Cc1ccccc1)Nc1ccc(C)c([N+](=O)[O-])c1,0.4955301582813263,inf,0.03394685685634613,-4.424409140391523
COP(=S)(OC)Oc1ccc(SC)cc1,0.48910096287727356,inf,0.00031104462686926126,-3.3347433601502683
O=C(CCN1CCN(c2ccc(Cl)c(Cl)c2)CC1)c1ccc(F)cc1,0.5048742890357971,inf,0.22207483649253845,-3.637770340354149
CCN(CC(=O)C(C#N)Cc1ccc(C)cc1)c1ccccc1,0.5022600293159485,inf,0.018500586971640587,-3.988820369175877
COc1cccc(N2C[C@@H](Cc3ccc([N+](=O)[O-])cc3)CC2=O)c1,0.5046029090881348,inf,0.07498142123222351,-3.7088125807862
C[C@]12OC(C)(C(=O)COCC3C1C=CC(=O)C3)C[C@@H]1CC[C@H]2[C@H](O)COC(=O)C1CCC2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@@H]1C[C@@H]2[C@@H]3CC[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]2(C(=O)CO)C=NC[C@]1CO,0.5254735946655273,inf,1.2584879982568964e-07,-4.798972079459729
CCCCCCCCCCCCCCCc1nc2[nH]c(=N)[nH]c(N)c2c(=O)n1CCc1ccccc1Cl,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN=C(O)Oc1cccc(C(=O)[C@@H]2[C@@H]3CCN(c4ccccc4)C[C@@H]3N2)c1,0.5044348835945129,inf,0.1259167343378067,-4.720723185536823
COP(=O)(OC)Oc1cccc2cccc3c12,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C)[C@H](CC(=O)O)[C@@H](N)C(C)CCN(C)CCC(=N)O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1ccc2c3c1OC1C[C@@H](Cc4ccccc4)C[C@H]3N(C(=O)CO)C(=O)N4C2(O)CC1CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc2c3c1C1(CCC(C)(C)N1)C(c1ccccc1OC)=CC([C@@H]2CN1[C@H](C)[C@@H](O)[C@H](C)C1=N)N3C[C@H]1CC(CC1)[C@H](C[C@]2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OC=N(Cc1ccccc1)CC1COc2ccc(OCCCO)cc2C1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(C)(C)OC(=O)NCC(=O)c1ccc2c(c1)CCC(=O)N2,0.49178946018218994,inf,0.034973666071891785,-5.033175759778765
CC1C(=O)OCCN1CC(Cl)=O,0.49253419041633606,inf,6.673818916169694e-06,-4.224902256224055
CC(C)N=C(O)N[C@@H]1CCN2C[C@H]1c1ccccc1[C@@H]2c1ccc(Br)cc1C(=O)c1ccc(F)cc1,0.5038613080978394,inf,0.003208015114068985,-4.3305443807709665
CN1C[C@@H](C2CCCN2C(=O)c2ccc(Cl)cc2)C[C@H]2N=C(O)OC12,0.5127413272857666,inf,0.004146249499171972,-4.551498760374745
CN(C)c1nc(=N[C@@H](NO)C(=O)/N=C/c2ccccc2)[nH][nH]c1[N+](=O)[O-],Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(NCCCCN1CCN(c2cccnc2)CC1)N(Cc1ccccc1)C1CCCC1,0.5045572519302368,inf,0.07003467530012131,-4.686561304622007
CCO[C@H]1C[C@H]2[C@@]3(O)[C@H](OC(CC)(C)Oc6cccc31)[C@@]2(C)[C@H]1[C@@H](C(=O)O[C@@H](=N)C)[C@]3(O)C[C@@]2(C2(S)(=O)[C@H](=O)[C@@]1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN=C(O)Oc1ccc(NC(=O)C2CC2)cc1Cl,0.4929596781730652,inf,0.004808050114661455,-3.946646521474014
Cc1ccc(-c2ccc(C)cc2)[nH]c1=NCCN1CCC(C)CC1,0.5009608864784241,inf,0.3593931496143341,-5.185195419243106
CC(=O)[C@H](N)C(c1ccccc1)c1ccccc1,0.5072054266929626,inf,7.483031367883086e-05,-3.5320010008917935
CCCOC[C@H]1CC,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC1C(=O)/C=C/C(=C\c2cccc(Cl)c2)O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCOP(=O)(OCC)Oc1cccc(CC)c1,0.4849734604358673,inf,1.6353092746612674e-07,-3.343420070814902
CCCC1(CC)C(O)=NC2=NC(c3ccc(Cl)cc3)=N1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OC1=Nc2ccc(F)cc2C(c2ccc(Cl)cc2)=N[C@@H]1O,0.5076407790184021,inf,0.5019651055335999,-2.620823821888145
CCCCCC(C)(C)C,0.4769657254219055,inf,0.021561579778790474,-3.2117160309649577
CCC[N+]1(C)C[C@H](C)N(CCOC)c2ccccc21,0.5060030221939087,inf,0.3996390700340271,-3.2517861666537784
CS(=O)(=O)c1ccc(N=C(O)COc2ccc3ccccc3c2)cc1,0.5019785165786743,inf,0.05804596468806267,-3.635537279563919
CN1CC[C@H](OC(=O)c2ccco2)[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.5178455114364624,inf,0.015534878708422184,-4.385465938950052
CC[C@@]1(O)CC[C@@H]2[C@H]3CC[C@](F)(F)C4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,0.5326511263847351,inf,3.2854857181519037e-06,-4.225309834026986
CCCN(CCO)S(=O)(=O)c1ccc(C(C)C)cc1,0.4919656217098236,inf,8.156185504049063e-05,-4.131783796881131
C[C@H]1CN2CC[C@@H]1[C@H]2c1ccccc1,0.5222238302230835,inf,0.0013055806048214436,-4.047888275969796
CC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@H](O)C[C@@]21C,0.5233547687530518,inf,2.2779059349886666e-07,-5.024427294184297
CN(C)c1cccc(C(=O)N=C(O)CN2C(=O)[C@H](CCC[C@@H]3C[C@@H]4c5cccc6c[nH]c(c56)N=C(c5ccc[nH]c56)N)CC3)[C@H]2=O)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCN(CC)CCCC,0.4678581655025482,inf,0.15667502582073212,-4.447289529093731
CCCCNC(=O)C1COc2cc(C)ccc2N1Cc1ccccc1,0.5094377994537354,inf,0.25833532214164734,-4.29803388422883
COC(=O)N=C(S)N=C(O)C[C@@]1(C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,0.5242599248886108,inf,1.047327291558986e-08,-4.922150749471012
CC(C)(C)OC(=O)N1CC(Nc2cnccc2Cl)C1,0.49705132842063904,inf,0.04858722165226936,-4.348591664512239
C[C@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)CO,0.5313171744346619,inf,3.408124130133139e-11,-4.7073320902191815
C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)N(C)CC[C@@H]3C1C5,0.5249894261360168,inf,0.25406613945961,-5.011651567838055
CN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(Cn1c(-c2ccccc2)nc2sccn2c1=O)c1ccc(F)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCOC(C1CC1)(C)OC(F)OC(F)F,0.4748120903968811,inf,0.0015492256497964263,-2.345565662604775
CN(C)C(=O)C[C@@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@H]3C[C@]2(C#N)C[C@@]13(F)O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCn1c(C)cc(C(=O)COC(=O)c2cccc3c2OCCO3)c1C,0.49834123253822327,inf,0.03432963788509369,-4.217407398669545
CN1C[C@H]2[C@H](c3ccc(OCc4ccc5c(c4)OCO5)cc3)NO[C@@H]2C1,0.5161722898483276,inf,0.006829974707216024,-3.4546266839879047
CC1(C)Cc2cccc3c2C1CC3,0.5280952453613281,inf,0.0029292237013578415,-3.2346332925939016
CC1(C)OC(=O)[C@@H]2C(C)(C(=O)CC[C@H]3CCC4=CC(=O)C=CC4(C)[C@H]3[C@H](O)CC2)O1,0.5230061411857605,inf,1.066699860530207e-05,-4.420995124959271
CCCNc1nnc(-c2c(C)nn(CC)c2OCC)s1,0.49454426765441895,inf,0.16276586055755615,-5.108387504799023
Nc1nc(N)nc(N2CCC(Cc3ccccc3)C[C@@H]2)n1,0.5143495202064514,inf,0.42430737614631653,-4.279573795233847
N[C@@H](N(c1ccccc1)c1ccccc1)c1ccccc1.Cl,0.5105189681053162,inf,0.012963374145328999,-3.921077589492989
CC(=O)[C@@]1(OC(C)=O)OC1=O,0.4939418137073517,inf,0.3303695619106293,-3.9750520806129575
Cc1ccc2c(c1)N(C)CCN2,0.5075204372406006,inf,0.06406773626804352,-4.363533515775062
Br.OCCN1CCN(Cc2cc(F)cc(F)c2)CC1,0.4960862994194031,inf,0.0337197445333004,-4.975440199502165
Nc1c(C(=O)O)cnn1-c1ccc(C(F)(F)F)cc1,0.5000211596488953,inf,0.16116932034492493,-3.6901974243645905
N=c1[nH]c2c(c3ccc(Cl)cc31)C1(C(O)=NCC(c3ccccc3)c1cccc(N3CC(CCC4=CCO5CC5C(Cl)CCC)C5)(C[C@H]14)CC3)C3)N=C1.O[C@]2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@]1(O)C(=O)CO,0.5359470844268799,inf,1.8453883754432354e-08,-4.585223005644649
CN(C)CC(CO)c1ccc(Cl)cc1Cl,0.4930824041366577,inf,0.008486170321702957,-3.980754412623752
C[C@H]1C[C@H]2[C@H]3[C@H](C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cc[n+]2c(c1)N(Cc1ccccc1)CC(C)C2.Cl,0.5131174921989441,inf,0.018802033737301826,-4.131601979608721
CCN(CC)Cc1cn(C)c(=O)c(O)n1,0.48580798506736755,inf,0.6134302020072937,-3.559299524809888
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)[C@H](O)C[C@]12C,0.5314193367958069,inf,2.310435176511305e-09,-4.554293159531838
C#CCn1c(C)cc(CCC)c(CO)c1=O,0.48581400513648987,inf,0.3404999375343323,-4.314925084558741
OC(Cc1ccccc1Cl)=NC1NCCc2ccccc21,0.510524570941925,inf,0.0012283114483579993,-4.869200593666989
OC(=Nc1ccc(Cl)cc1)c1cc2c([nH]c1=O)CCC2,0.5037493109703064,inf,0.02475844696164131,-3.060728211067192
OC(CSc1nnc(CCc2ccccc2)n1-c1ccccc1)=NCc1ccccc1,0.5109589099884033,inf,0.2753686010837555,-4.273245149276583
CCOC(=O)[C@]1(C)[C@@H](O)CC[C@@]23CCC4=CC(=N)CC[C@]4(C)[C@]3(F)[C@H](OCCCl)[C@@H]1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc([N+](=O)[O-])cc1N=C(O)[C@H](O)C(=O)OCC(O)=NCC[C@H](C)C[C@H]1NC2=C(C2)O1,0.48689553141593933,inf,0.07779023051261902,-3.528251325944282
COc1ccccc1CN=C(O)CCCN1C(=O)[C@@H](O)CNCC1=NCCC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
NC(=O)C1=CCCCC1,0.5072858929634094,inf,3.375843516550958e-05,-3.230555498116287
CO[C@]12CCC3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@H]4[C@H](O)C[C@]3(C)[C@H]1C(=O)CO[C@@]2,0.5340744853019714,inf,4.886305582374462e-09,-4.461736324431992
CC(C)(C)NCCSc1cccc(C(F)(F)F)c1,0.4976646900177002,inf,0.006529139820486307,-3.1494241653720936
CC(=O)[O-])[C@H](O)CC,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cl.N[C@H]1[C@@H](s[C@H](C(F)(F)F)c2c(O)cc(O)cc2N=C(O)C[C@@H]1C5CC5,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCc1cccc(CC)c1N=C(O)CC(=O)N=C1NCCN(CC)C1,0.49430611729621887,inf,0.006056405603885651,-4.794980267358551
c1ccc2sc(N3CCOCC3)nc2c1,0.5227627158164978,inf,0.06315172463655472,-2.943575045917309
CN(C(=O)C1CC(Br)Cl)C1)C(c1ccc2c(c1)OCCO2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCCC[N+](N)(C)CC(c1ccccc1)c1ccccc1,0.5066973567008972,inf,0.0003413134254515171,-3.9869827568691925
CCCCc1c(O)nc(SCCC)[nH]c1=N,0.49353671073913574,inf,0.8706488609313965,-4.9199918122992505
OC(CN1CCNCC1)=Nc1ccc(F)cc1,0.49743402004241943,inf,0.004594040103256702,-4.911164444869585
COc1cc2c(cc1OC)[C@@H]1C(=O)[C@](C=C[C@@H](C)C[C@@H](C)C[C@H]1O)CO2,0.5116661190986633,inf,7.344754703808576e-05,-4.118610620917843
CC(C)(C)C(=O)N1CCN(S(=O)(=O)c2cn[nH]c2)CC1,0.4981066882610321,inf,0.0002870491298381239,-4.506591282631096
C/C(=N\Nc1ccc([N+](=O)[O-])cc1)c1ccccc1Oc1ccccc1,0.4920675456523895,inf,0.05723476782441139,-2.838602361785794
C[C@]12CC[C@@H]3[C@@H](CCC4C=CC5=CC(=O)C=C[C@]54(C)[C@H]3[C@@H](O)C[C@@]1(C)C(=O)COCCCl)[C@H]1O3,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN1CCC[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.524648129940033,inf,0.027553323656320572,-3.5118201821223893
C[C@H]1C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)CO,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(=O)OCC(=O)[C@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)[C@H]5CC(=O)C=C[C@@]5(C)[C@]4(Cl)[C@H]3[C@@H](O)C[C@]21C,0.5336519479751587,inf,1.0334984779092338e-07,-5.116952356184877
O=C(CCC(O)=Nc1ccc2c(c1)N(C(=O)c1ccco1)C(=O)c1ccccc1)c1ccccc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(=O)OCC1=CC=C(C)CC1,0.5022833347320557,inf,0.00015565029752906412,-3.4467975146202887
CC(=O)c1c[nH]c(C(=O)OCC(O)=NCCN2CCN(c3ccccc3)CC2)c1,0.4962015151977539,inf,0.05103202164173126,-3.951171043481147
C[C@@H]1CN=C(O)C1CNCc1cccc2ccccc12,0.5121589303016663,inf,0.15554112195968628,-3.401836578024531
CC(=O)OCC(=O)C12OC(C)(C)O[C@@H]1C[C@H]1[C@H]3CC(O)=N[C@H]4CC[C@]5=C[C@@]4(C)[C@H]3C[C@]12C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@H]1OC2(CCc3ccccc3C2)N=C1O,0.5272080898284912,inf,0.0006040282314643264,-1.8903657830757272
CCN1CCc2c(sc3nc(SCCO)[nH]c(=N)c23)C1.Cl,0.5088805556297302,inf,0.11001988500356674,-4.008906113684237
CC(C)(C)C(O)=NC1CC2C3CCC(O3)C2C1,0.49498265981674194,inf,0.027760768309235573,-3.725069952709147
CCN(CC)CCC/C=C\CC(=O)OCCC(=O)C1CCCC1,0.4831179976463318,inf,0.02735118381679058,-3.9850956471379435
CCCSC1CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@@]2(C)[C@@]12C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC1(NC(C)CC#N)C(=O)N=C1O,0.4894842505455017,inf,0.004772710148245096,-2.583863539549233
CC(=O)C(C)C(C)C1(c2ccccc2)C(C#N)=C[C@H](C(O)=Nc2ccc(Cl)cc2)C=C1C,0.5074225068092346,inf,0.25077566504478455,-3.3880027114999827
CS(=O)(=O)N[C@H]1C[C@H]2C=C(OC(=O)c3ccc(Cl)cc3)[C@H](c3ccc(Cl)cc3)C(=O)N2C1,0.5049258470535278,inf,7.230112260003807e-06,-4.208694300046754
C[C@@H]1CCCCN1c1nnc(S)n1N,0.4976133108139038,inf,0.44771310687065125,-4.39664949813947
CCOC(=O)c1ccc2c3c1O[C@H]1[C@H](OC)n(OC)c4CC(=O)C[C@@]314C[C@@H](O)C[C@]21C5,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCC[C@H]1c2ccccc2C(=O)Nc2cc(OC)c(OC)cc21,0.5054394602775574,inf,0.18696345388889313,-4.16407866107863
CCN1CCN(C(=O)[C@@H](C#N)[C@@H](-c2ccc(Cl)cc2)n2cnnc2)CC1,0.4984661936759949,inf,0.06852011382579803,-4.341042082082385
C[C@]12C[C@H](F)C[C@@H]1CC[C@]2(C)[C@@H](CC[C@@H]3C[C@H](O)C3)[C@@H]1CC2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCN(CC)C(=O)C1(NC(S)=N)CCCCC1,0.48808377981185913,inf,0.005417446605861187,-4.774147732499048
CN1CC(N=C(O)[C@H]2CN=C(S)O[C@H]2Oc2ccccc2Cl)CC1=O,0.5068406462669373,inf,0.00010726269101724029,-4.093779576285852
CN(CCc1ccccc1)CCCNC,0.49358415603637695,inf,0.0041193789802491665,-4.65965136815831
Cc1c(O)ccc2c1C1(C)CC(CO)CCN21,0.5128030180931091,inf,0.07845953106880188,-4.539676717080012
COP(=O)(OC)Oc1cccc(C)c1C,0.4873601794242859,inf,0.00014438123616855592,-3.41491962130134
CCC[C@@H](CN=C(O)c1ccc2c(c1)OCCCO2)C(=N)O,0.49807459115982056,inf,0.00029908580472692847,-4.161369207996697
CC[C@@H]1N=C(O)c2ccc3c(c2)/NC(=N)CC3(c2ccc(OC)c(OC)c2)O1,0.5116760730743408,inf,0.05666305497288704,-4.55503121023871
C[C@@H]1C[C@]23C[C@@]3(C)C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3[C@H](O)CC2(C)[C@]1(O)C(=O)CO,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCCCCCCC[C@@H](C)C[C@H](C)C(C)=O,0.47923073172569275,inf,0.022931000217795372,-3.227507169411681
OC(CSc1ncnc2ccccc12)=Nc1ccc2c(c1)N=C(O)/C=C\C(=O)O[C@H]2C=CS(=O)O,0.5071099996566772,inf,0.0009808465838432312,-3.780806829851932
Cc1ccc2c(c1)C(=O)[C@@H](C)[C@]21C(=O)N(C1CCC1)Cc1ccc(C(=O)O)cc1O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Nc1c(Cl)cccc1O,0.49892354011535645,inf,0.018606048077344894,-4.859823527116335
O=C(NCCO)c1ccc(Cl)c(Cl)c1,0.4930481016635895,inf,0.0721941813826561,-3.2469809550434845
COC[C@@]1(OC)C(O)=NC[C@@H]1CNCC[C@@H](Oc1cc(Cl)cc(Cl)c1)[C@H](C)(CC)C(=O)O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC[C@@](C)([C@H]1C=C[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21OC,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCC(=O)OC1(C(=O)CCl)C(Cl)C[C@@H](Cl)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,0.5268762111663818,inf,1.8214107910807797e-07,-4.559819228436676
Cl.O=C(O)[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=Cc5ccc(Cl)cc5[C@]4(C)[C@H]3CC[C@@]12C,0.5297214984893799,inf,1.1820665557493726e-09,-4.7089632182200925
CCC(=O)OCC(=O)C1(OC(=O)[C@@]2(OC)O[C@H]3C[C@H]4[C@H]4C[C@H](C5=CC(C5)[C@H](O)C[C@@]4(C)[C@]3[C@]2C)CO[C@@]1(=O)C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COC(=O)[C@H]1[C@H]2C(OC(=O)c3cn(CCOc4ccc(Cl)cc4)cn3C1(C(=O)CN(C)C)CCCNC3C1CN(C)[C@H](C)[C@H](CC(CC)=OC)[C@H](C(O)(c1)CN),Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN1CC(OC(=O)/C=C2\c3sccc3C(=O)N2C)CCC1=O,0.5036078095436096,inf,0.07143940776586533,-4.409234177495519
CN1CCN(C2c3ccccc3CCC2(C)C)C[C@@H]1C#N,0.5057106018066406,inf,0.10828597843647003,-3.1137011552894553
C[C@H]1C[C@H](OC(=O)Cc2ccccc2)C[C@@H]1N1CCC1,0.5034886598587036,inf,0.0002364791725995019,-4.456257792657676
OC(CSc1ncccn1)=Nc1ccc(Cl)cc1,0.5012315511703491,inf,0.1648617833852768,-3.8721367659181443
C[C@H]1C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.5379727482795715,inf,2.6017893617336085e-08,-4.413010112215304
OC(CCCN1CCN(c2ccccn2)CC1)=Nc1ccc2c(c1)C(=O)N(CC1CC1)CC2,0.5051625370979309,inf,0.03844401240348816,-4.729180710823869
C[C@H]1[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3C(O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1Cl)C(=O)N3,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Clc1ccc(-c2nc3ccccn3c2NC[C@H]2CCCCC2)cc1,0.5129569172859192,inf,0.11339781433343887,-3.684081184434686
OCCN1CCN(c2ccc(F)cc2)C[C@H](c2ccc(F)cc2)C1,0.5062114596366882,inf,0.1027485653758049,-4.315513662844898
C[C@@]12CCC(=O)C=C1[C@H]1[C@@H]3CC[C@H](O)C[C@@]3(C)[C@]12CC[C@@]2(C)C(=O)CO,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Brc1ccc(CNCCc2[nH]cnc2-c2ccc(F)cc2)cc1Cl,0.5096859931945801,inf,0.10450521111488342,-2.898764357691991
Cc1cc(=NCCNCc2ccncc2)[nH]o1,0.5044758319854736,inf,0.22046029567718506,-5.474342384333529
CC1Oc2cc(CN(C)C)ccc2Oc2ccccc21,0.5148366689682007,inf,0.2713925242424011,-3.1906631008588877
CN(C)S(=O)(=O)c1cccc(C(=O)Nc2cccc(NC(=O)c3ccco3)c2)c1,0.49457767605781555,inf,0.00291409227065742,-4.361892831340697
c1cc2c(cc1OC1CCCC1)CCNC2,0.5116609930992126,inf,0.0016118860803544521,-3.61512620792348
CC(N)C(=NC(O)=NC(C)(C)C)C(=N)NC(=N)O,0.4721546769142151,inf,3.0500636967190076e-06,-4.655254101906081
CCOCC(CC)N=C(O)CN1C2CCC1CC(c1ccccc1)C2,0.4981144070625305,inf,0.0005873747286386788,-4.5864861701180635
N#CC(N)=N[C@H](c1ccccc1)c1ccccc1Cl,0.5033038854598999,inf,0.0011980633717030287,-2.931546354958966
CC(O)=NCCN1CCN(c2ccc(Oc3ccc(Cl)cc3)cc2)CC1,0.4971889555454254,inf,0.005938617046922445,-4.372654682274296
C[C@H]1C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]2(C)C1(O)C(=O)CO,0.5356624722480774,inf,5.1815027823920445e-09,-4.552406049800589
COCCCNCC(O)CO[C@H]1c2ccccc2S(=O)(=O)N1C,0.499474436044693,inf,0.21144987642765045,-3.890362109701579
CC(C(=O)N(C)C1c2ccccc2CC1O)c1ccccc1,0.5115329623222351,inf,0.127669095993042,-4.121629310384926
CCOC(=O)C12C=CC3=CC(=O)C=CC31C2,0.5356009602546692,inf,0.06641373783349991,-4.6124964949742475
CC(C)(C)CC1CCC(N(CCN2CCOCC2)C(=O)O)C(c2ccccc2)(=NCl)CC1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OC(=NCCCCN1CCC(OCc2ccccc2)CC1)C1CCCO1,0.49679839611053467,inf,0.019242599606513977,-3.937809352574138
CCN1CCN(c2ccc(NS(=O)(=O)c3cc(Cl)ccc3OC)cc2)CC1,0.5025237798690796,inf,0.04079563170671463,-4.894650437784953
N#Cc1cc(OCC(O)CN2CCN(c3ccccn3)CC2)c(F)c(F)c1,0.5017187595367432,inf,0.64088374376297,-3.5909170257369043
CCc1ccc(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,0.507999837398529,inf,0.21330048143863678,-3.5140405010013454
C[C@@]12C=CC(=O)[C@H]1CC[C@@]2(C)C[C@@H]1[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@]12C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCc1ccc(NC(=S)N2CCCC[C@@H]2)cc1,0.5016133785247803,inf,0.1634262055158615,-2.7528648179061794
