SMILES,MAOB_Activity,MAOB_pIC50
C[C@@]12OC(C)(C)O[C@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@@]12C,8.362719696418386e-14,-4.146745986194642
CCN(CC)CCC(O)=Nc1ccc(N(C)C)cc1,0.010091996751725674,-4.158957229535661
CC(=O)Nc1ccc(S(=O)(=O)Oc2ccc(Cl)c(C(=O)O)c2)cc1-n1cccc1,0.0003865408943966031,-4.329709867261437
Cc1nc(C)n(CC2CCN(c3ncnc4[nH]ccc34)CC2)n1,0.06567578762769699,-4.750464930102251
COc1ccc(CN[C@H]2C[C@@H]2c2cccs2)cc1Cl,0.80092453956604,-3.819431401832635
COc1ccc(C)cc1N=C(O)C1CCN(C(C)=O)CC1,0.02149459347128868,-3.7358944513731775
COc1ccc(CN(C)CCC(O)COc2ccc(C)cc2OC)cc1,0.09575782716274261,-3.6735313719733127
CCCCCCc1ccc(S(=O)(=O)CC(O)=NCCN2CCN(c3ccccn3)CC2)cc1,0.05399554967880249,-4.206869756367017
COc1ccc(CCCNc2ccc(N(C)C(C)=O)c(OC)c2)cc1,0.02628703974187374,-4.114570618254795
CCOc1ccc(N2Cc3c(C#N)nnc(C)c3C2=O)cc1,0.03127957880496979,-4.196546847941024
COc1ccc2cc([C@@H](C)Cn3c(=O)oc4ccccc43)c(=O)oc2c1,0.09315390884876251,-2.899893527899732
C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,0.11381714791059494,-4.853270754206918
COC(=O)c1cccc(CN=C(O)NCCCC(=O)OC)c1,0.3424120843410492,-3.7667397598054206
CN1C(=O)C2=C(CN3CCN(c4ccc(OC(F)F)cc4)CC3)NC(=N2)NC1=O,0.015789896249771118,-4.418700764140764
c1ccc(OCCN2CCN(c3ccccc3F)CC2)cc1,0.36094075441360474,-4.414833430711265
CCC1(C(=O)c2cc(C)cc(S(=O)(=O)N3CCOCC3)c2)CCOC1,6.825115269748494e-05,-5.4920275037505135
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@@]4(F)[C@@H](O)C[C@@]3(C)[C@@]2(C(=O)CO)O1,9.392971817012707e-11,-4.526116954795827
CCN=C(S)NNc1ccc([N+](=O)[O-])cc1,7.58212772780098e-05,-3.7069324954419356
Cc1ccc2c(c1)CCCN2C(=O)CC1CN=C(O)C1,0.004052580334246159,-4.087279241242063
CN1C[C@@H](C(O)=Nc2ccc(F)cc2)C[C@H]2c3cccc4[nH]cc(c34)CC[C@]21,0.004303568508476019,-3.7962280955264407
O=C(NCc1ncn([C@H]2C[C@@H](O)[C@H](CN3CCCCC3)N2)n1)c1ccccc1,0.5917012691497803,-5.075032284882554
COc1ccc(C2=Nc3cc(Cl)ccc3C(O)=NC23)cc1,Invalid SMILES,Invalid SMILES
CCOP(=O)(OCC)Oc1nc(CC)n2cc(C)cc2c1Cl,5.983552000543568e-06,-4.349013944520486
CCCC(=O)O[C@@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,6.199692981212479e-10,-4.809875888353547
C[C@@H]1[C@@H]2CN3CC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@@]2(C)[C@@]1(O)C(=O)CO,7.807462765185846e-08,-4.757361897973904
Cc1ccc(N=C(O)CCNC(=O)c2ccc3c(c2)CCN3)cc1,0.014273861423134804,-5.183700858393799
C=CC1(C[C@H](O)COC(=O)c2ccc3c(c2)OCO3)CC1,0.01887214556336403,-4.144591704721231
COc1cc2nc(OC)nc(N3CCC(N(C)C)CC3)nc2cc1OC,Invalid SMILES,Invalid SMILES
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H]5CC(F)C5(C)[C@H]4CC(O)[C@H]3C[C@H](O)C[C@]2(C(=O)CO)O1,1.2095509316356612e-10,-4.286448383081851
CC=CC1(Cc2ccccc2)CCN(C)C[C@H]1CN(c1ccccc1)C(F)(F)F,0.25088998675346375,-3.8500282429950348
CC(C)CC(C)C(=O)O,0.00020093345665372908,-3.596393147983126
CC(C)=CCC1C(C)C(=O)C(C)(C)N=C1O,0.05503905564546585,-4.0528398970413635
CCCCCn1cc(O)c(=O)cc1CN(C)CCc1c(O)nc(=O)[nH]c1C,0.5587204098701477,-3.9840257349855186
C[C@@]12C(=O)[C@H](C)[C@@H]1CCC2[C@H]1CCC2(O)C(=O)CCCC(=O)C(C)C,Invalid SMILES,Invalid SMILES
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,5.836457706021037e-11,-4.458550274861059
CN1C(=O)CCc2cc([C@@H](S)=N[C@]3(C)OC3=O)ccc21,Invalid SMILES,Invalid SMILES
COc1ccc(Cl)cc1NC(=O)c1cc(Cl)c2c(c1)OCCO2,0.049794457852840424,-2.8618282523129324
C[C@]12CC[C@H](O)[C@H]3[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)C(=O)C[C@@]12Cl,Invalid SMILES,Invalid SMILES
CC1(C)C(O)=NC(=O)C1CNC(C2=COCCO2)=N1,Invalid SMILES,Invalid SMILES
CCN=c1[nH]nc(-c2ccc3c(c2)OCO3)s1,0.17052359879016876,-4.256661388395616
CN(C)CCC1(C)OC2C(Br)=CCC2(C)O1,0.06424208730459213,-3.1949753240422414
CCC1(C)CN=C(O)[C@H](C)O1,0.7725954651832581,-1.227806408162008
CN1C[C@H]2CCC3=CC(C(=O)N4CCOCC4)CC3N2C(=O)N1c1ccccc1,0.06807565689086914,-4.473645519132681
CC[C@H]1O[C@H]1[C@@H](c2ccc(F)cc2)[C@H](COC)N,2.1476593303759728e-07,-3.3875360798390313
Cl.OCCOCC[C@H]1CN2CC=C(c3ccccc3)CC2CO,Invalid SMILES,Invalid SMILES
NC1=C(c2ccccc2)c2ccccc2N(CCCN2CCN(c3ccccc3)C[C@H](CCN(CCCN(F)[C@H](c4ccccc4)c3)CC[C@H]2)N1,Invalid SMILES,Invalid SMILES
Clc1cc(Cl)cnc1N1CCN(CCCCN2CCCC2)CC1,0.22296924889087677,-5.205995445893077
CC[C@@H](C(C)CC)N1C[C@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(O)C2(=O)CC(=O)O1O,Invalid SMILES,Invalid SMILES
COC(=O)[C@@H]1[C@H]2C[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@H](O)C[C@@]2(C)[C@@]1(OC(=O)CO)COC(=O)CO,7.385340268228902e-07,-4.79728230599539
Clc1ccccc1-c1cc2nc[nH]c2[nH]1,0.05325869470834732,-3.6558554822741103
CC(=O)OCC(=O)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3C[C@]21C,3.2912648162408686e-09,-4.870648597532794
CC(=O)c1cccc([C@H](O)C(Cl)(Cl)Cl)c1,5.095172127767e-06,-3.8421667287757235
Cc1ccc2[nH]c3c(c2c1)CN=C3c1ccc(Cl)cc1,0.02389003150165081,-4.292452845411893
CCCCNCCc1cc(O)c2c(c1)OCO2,0.09497199952602386,-4.625640103169067
CCOC(=O)CSc1nc(=O)n(CC)c2c1ncn2C,0.30223461985588074,-4.197422936020031
CC(=O)OCC(=O)C12OC(C)(C)O[C@H]1[C@H]1C[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,2.878379090631711e-09,-4.303135876189215
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@@]2(C)[C@@]1(O)C(=O)CO,1.4340174880889123e-10,-4.461523224133826
COc1ccc2[nH]c3cc(Oc4ccc(OC)cc4)ccc3c(=O)c2c1,0.38974377512931824,-2.397073287030527
CN=c1cc(=NC2CCCC2)[nH][nH]1,Invalid SMILES,Invalid SMILES
CC1(C)OC(=O)CC(N2CC(C)OC(c3ccccc3F)C2)C(=O)O1,6.844309973530471e-05,-4.315995731821432
C=CCC1CCC=CC1,0.002340263919904828,-5.74980355656864
CS(=O)(=O)N1CCC[C@@]23Cc4cccc5c4[C@]2(CCCN[C@H]3CC[C@@H]2O)C1,Invalid SMILES,Invalid SMILES
C=CC1N=C(O)[C@H]2OC3(CCN(CCN4CCN(C)CC4)[C@H]3O)OC3OC21,Invalid SMILES,Invalid SMILES
N[C@@]11(C(F)(F)F)OC(=O)N1CCN(CCCN2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,Invalid SMILES,Invalid SMILES
CC1(C)C2CC3C4CC(Cl)C5=CC(=O)C=CC5(C)[C@H]4C(O)C(O)CC3(C(=O)CO)C2(C(=O)CO)O1,0.006589544005692005,-4.25562006386464
CCOc1ccc2c3c1O[C@H]1C(=O)N3CCC2C(=O)N1CCc2ccccc21,Invalid SMILES,Invalid SMILES
CCC(NC(=O)C1(c2ccccc2)CCC1)c1cc(Cl)ccc1OC,0.05421191826462746,-4.1554728068757285
Cc1ccc2c(CC(=O)O)cc(-c3cccc(CN4CCCC4)c3)nc2c1,0.0013040079502388835,-4.745815112634257
CC12C=CC(=O)C=C1CCC1C4C(O)C5=CC(=O)C=CC5(C)C4(Cl)C(O)CC3(Cl)C12C,Invalid SMILES,Invalid SMILES
CCN1CCN2c3ccccc3CN(C(=O)c4ccccc4)C[C@@H]2C1,0.41868355870246887,-4.97507215429575
CC1=C(c2ccccc2)C=CN=C1O,0.9165164828300476,-4.872539627852127
CCn1nc(O)c(C(=O)OCC(F)(F)F)c1C(=O)C1(C)CCCC1,0.8156343698501587,-4.590871429569285
COc1ccc(C)cc1CN=C(O)[C@@H]1CC2C=CC(=O)C=C2C1,0.010874062776565552,-3.9857792996851455
Oc1ccc(Br)c(Br)c1,0.21870529651641846,-2.734910158058399
COCCN1CCN(Cc2c(C)cc3cccc(O)c3c2=O)CC1,Invalid SMILES,Invalid SMILES
C[C@H]1CC[C@@H](N2CCN(C(=O)COc3cccc4c3CCC4)CC2)CC1,0.0001509125140728429,-3.653302280963121
CN(C)C(=O)C1CCN(c2nc(-c3ccc4c(c3)OCCO4)cs2)CC1,0.032830316573381424,-3.3176325047889876
CC(=O)c1c(C)cc(C)c(CN2CCC[C@@H](c3ccccc3)[C@@H]2C)c1O,0.04393841698765755,-4.13296128016912
CCC(C)C(=O)N1CCCC1CN=c1nccnc1N,Invalid SMILES,Invalid SMILES
Cn1cc(Cl)c(C(=O)Nc2ccc(-c3csc(C(C)(C)C)n3)cc2)n1,0.5126736164093018,-3.884137686044223
CCOP(=O)(OCC)OCCN1CCN(c2cccc(Cl)c2Cl)CC1,6.505582405225141e-06,-3.7077576567153057
CSc1ccc(N(CCCN2CCC[C@@H]2C)S(=O)(=O)c2ccc(Cl)cc2)cc1,0.11498494446277618,-3.4955615850156656
CC12CCC(=O)C=C1CC[C@@H]1C2CC[C@@H](O)C=C1CC2,Invalid SMILES,Invalid SMILES
CC(C)=CCN1CC[C@@]2(C)c3ccccc3CC[C@@H]1C2,0.009790831245481968,-4.132509269034566
O=C(C1CC1)N1CCC(c2nc3ccccc3o2)CC1,0.23826897144317627,-4.205104838297729
CNC[C@@H](N)OC(=O)C1(C)O[C@H]2C(=O)C(C)(C)OC2(C)C1(C)O,0.0001996881765080616,-3.357348399008607
CCC(C)C(O)=NCCN1CCC[C@@H](Oc2cc(Cl)cc(Cl)c2)C1,0.009786837734282017,-4.3634631902263
C(=C/C(=C/c1ccc(C(=O)O)cc1)C(O)=NCC(C)(C)c1ccc(F)cc1)O,0.013749554753303528,-3.6966367044168584
CC12C=CC(=O)C=C1CCC1(C)C2[C@@H](O)CCCC1CC2,Invalid SMILES,Invalid SMILES
CN(C)CCOC(=O)c1ccc(CN2CCN(c3ncccn3)CC2)cc1,0.07754412293434143,-4.554349436306632
CCN1CC[C@H](C(=O)Nc2ccc(Cl)cc2)C[C@H]1c1ccc(F)cc1,0.018910400569438934,-2.9444079666879293
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3C(=O)CC[C@@]21C,1.1092171234849957e-06,-4.789359940981853
C[C@@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)C12C(=O)CO,Invalid SMILES,Invalid SMILES
CCN(CC)CCCCOC(=O)c1cccnc1,0.0052073076367378235,-4.023013778153205
CCOC(=O)C1=CCN(C(=O)C[C@H](C)N=C1O,Invalid SMILES,Invalid SMILES
COc1cc(C(=O)CN)cc(OC)c1OC,0.01904912292957306,-4.432198613804785
COc1ccc(CCc2sc(N=C(O)CN(C)C(=O)C3CCCO3)c(C#N)c2C)cc1,0.033612221479415894,-3.4212482672586035
C#CCNCC#CCCOc1cccc(Cl)c1Cl,0.28229042887687683,-2.9944120047438885
CCN1CC[C@@H](CCN(C)C)C[C@H]1N.O=C(O)O,2.155269712700303e-11,-3.911195297992429
CC[C@@H]1c2ccc([C@H]3CCN(CCO)CC3)cc2C(=O)N1CCCN1CCC(O)[C@@H](O)C1,0.3373579680919647,-4.490386430252694
COC(=O)c1ccc(C(=O)Nc2cc(C)c3c(c2)OCCO3)cc1,0.0978165939450264,-2.414461585257962
CCCCC(C)C1(C)OC(C)=O,Invalid SMILES,Invalid SMILES
COc1ccc(CCC(=O)N2CCC(Nc3cc(N(C)C)ncn3)CC2)cc1,0.4280828535556793,-3.6978332597322985
O=C(c1ccc2nccnc2c1)N1CCC[C@H](O)C1,0.21947968006134033,-4.857257338857316
Cc1cc(C)c(NC(=O)CN2CCC(C)CC2)c(Cl)c1,0.0012874839594587684,-5.182097664582989
CC(C)(C)c1ccc(C(=O)N(CC(O)=NCCN2CCN(c3ccccc3)CC2)c2ccccc2)cc1,0.19776582717895508,-4.508450948245754
CC(C)(C)CN(CCO)C(=O)CCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@H](F)C[C@]21C,5.702629550796701e-07,-4.782867773829906
CCN1CCN(c2nccn3c2c(=O)n(C)c(=O)n(C)c23)CC1,Invalid SMILES,Invalid SMILES
Cc1nc(N2CC(C(=O)Nc3n[nH]c(-c4ccccc4)n3)C2)c2ccc(C)cc2n1,0.1465027779340744,-3.108590648301825
CCC(CC)C(O)=Nc1c(C(F)(F)F)oc2c(C)c(C)cc(C)c12,0.7484031319618225,-4.245493103163943
CCCN1CCN(C(=O)c2ccc(Cl)o2)CC1,0.10547515004873276,-4.568540413272391
CC(C)[C@H]1CC1,0.05299004912376404,-1.8361202813044306
COc1cccc(N2CCN(C(=O)C3CCCN(Cc4ccccc4)C3=O)CC2)c1,0.16706013679504395,-4.827926929325067
NS(=O)(=O)c1ccc(Oc2ccc(Cl)c3cccnc23)cc1,0.0048896195366978645,-4.428695323314697
C#CCNC(=O)NCc1ccccc1,0.12016680091619492,-5.37122225975077
CC1CN(C)CCN1c1cccc(CCN2CCCC2)c1,0.3337879180908203,-4.321580609547534
COCCCNCC(O)COc1c(C)cc(Br)cc1Cl,0.7772794365882874,-3.867743624451295
COc1ccc(C2=NNc3c(c(Br)ccc3F)C(=O)C2=O)cc1N,0.16595754027366638,-3.3898519834722722
C[C@H]1C[C@H](CC(=O)O)[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3C(=O)C2(C)C(O)=NC12C,Invalid SMILES,Invalid SMILES
COC(=O)c1c(C)n(C(=O)c2c(OC)cc(OC)c(C)c2OC)c(C)n1C,Invalid SMILES,Invalid SMILES
CCN(Cc1ccccc1)C(=O)c1c(O)cc(C)cc1O,0.040420129895210266,-4.431099623957401
CCCC[C@]1(c2ccc(F)cc2)CCCN(C)[C@H]1O,0.07540339231491089,-3.240835545529838
CCCCCC1(C(=O)O)[C@@H](O)C[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C,2.259761266998339e-09,-4.365155332379273
Cc1nn(C)c2nc(N3CCCCC3)sc12,0.43710190057754517,-4.087993768420429
Cc1ccc(CN2CCC3(CC(C(O)=NCCN(c4ccc5c(c4)OCC(C)C)CC3)CC2)cc1,Invalid SMILES,Invalid SMILES
CCC1=C([C@](CCC)CCCCCC1=O)C(=N)O,0.03352891281247139,-4.515788165487707
CN1CCc2ccccc2C1c1ccccc1,0.005774524994194508,-3.727800111396901
CC12CCC(=O)C=C1CC[C@@H]1[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@]12C,1.402848965881276e-06,-5.157241789559798
CC(CO)N=C(O)c1c(-c2ccc3c(c2)CCC3)csc3c1Cl,Invalid SMILES,Invalid SMILES
Cc1c(Br)cccc1N1C2CCC1CN(c1ncnc3oc(C(N)=O)cc13)C2,0.40861907601356506,-4.244299202413352
CC1(C)C2OCCC2N1C(=O)C1(C)CCCN1Cc1ccc(Cl)cc1,0.5391904711723328,-3.5613258562575894
FC(F)(F)c1cccc(N/N=C/c2ccccc2[N+](=O)[O-])c1,0.1903354376554489,-2.81832103710727
CC1(C)C(=O)C2=C(C1)N(CCO)C(=O)C2c1ccc2c(c1)OCCO2,0.16021068394184113,-4.8467803839911765
CCC=C1c2ccccc2C(=O)N1CC=C(c1ccc(C)o1)c1ccccc1,0.15439242124557495,-4.624184748200603
COC(=O)CC1=CSC(=O)N(c2ccccc2C)C1,0.3915693759918213,-4.469165022062579
COc1ccc(N=C(O)CN2C(=O)CC(=O)N=C2Nc2cccc(C)c2)cc1,0.00852797832340002,-4.1642918430557145
CC[C@]1([C@@H]2CCC(C(F)(F)F)C(=O)O2)CCN(C)C1,0.0006638368358835578,-3.708130235101693
CC(Sc1nc(=N)[nH]c2c1C(=O)c1ccccc1-2)C(=O)O,0.4798934757709503,-3.644291666879973
C=CCN[C@@H]1C(=O)N(P(=O)([O-])OCC)C1,9.869033237919211e-05,-3.9588800631597625
COc1ccc(C(=O)CC/C(C)=N/O)cc1,0.0003728478623088449,-3.7971136583599847
CN(C)S(=O)(=O)N(c1ccccc1)C1CC1,0.00019381190941203386,-4.276957292761079
COC(=O)C(C)CCN(C)CC(O)=Nc1cccc(F)c1,0.0713905543088913,-3.5781211246978124
CN1CCC(C=N[O-])c2cccc3cccc1c23,0.07012934237718582,-4.465240758426938
CC(NC(=O)CSc1nc2ccccc2c(=O)n1C)c1cccc(O)c1,0.1618390679359436,-3.4727576477811017
Cc1ccc2nc3c(=O)n(CC(=O)N(C)C)c(=O)n(C)c3nc2c1,0.01136344950646162,-4.006701027923566
COc1ccc(-c2noc(N)c2-c2cc3c(cc2OC)OCO3)cc1OC,0.15546287596225739,-4.498482281288961
C#CCN1CCC(/C=C/c2ccc(Cl)cc2)CC1,0.06015050783753395,-2.6113136187004624
CN(C)CCC(c1ccc(Cl)cc1)C1CC1,0.0019490673439577222,-3.7737867718502165
CC1CN(C(C)C(=O)C2CN(S(=O)(=O)C3CCC3)C2)C(C)CO1,1.773542663840999e-07,-4.20572224924209
C#CCN1C(=O)C(C)(CC)Oc2cc(C(=N)O)ccc21,0.03439273312687874,-4.6317656953351305
C[N+]1([O-])[C@@H](O)C(=O)N1CCc1ccc(Cl)cc1,0.6885219216346741,-3.7324159095953715
O=C(NCc1ccco1)c1ccc(-c2ccccc2)cc1,0.18617573380470276,-5.407773085671627
c1ccc(CN2CCN(CCN3CCc4ccccc43)CC2)cc1,0.10975566506385803,-4.895312200382017
CCOc1ccc(CN2C(=O)CC3CCCCC32)cc1OCC,0.01570778526365757,-4.319204814847359
Brc1cccc(NCc2c(Cl)ccc3c2OCC3)c1,0.008858300745487213,-3.6156031311281525
O=C(CCCn1cnc2ccccc21)Oc1ccc(F)cc1,0.00678702536970377,-3.2880749461846044
CCC(=O)C1(O)CC[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@H]3CC[C@@]21C,3.3589108170417603e-06,-4.480938711437605
O=C1N/N=C(O)[C@@]2(O)CCCC[C@H]3[C@@H](CCN[C@@H](CCCO)C3)[C@@H]2[C@]12CCN(Cc1ccccc1)C2,2.3193190372694517e-06,-4.994401960414104
CC(=O)[C@]1(O)CC[C@H]2[C@@H]3CC[C@@]4(C)[C@H](C)[C@@]4(F)[C@@H](O)C[C@@]3(C)[C@@]21C,2.2166703151846323e-13,-4.30407779747647
C[C@@H]1CN2CCc3ccccc3[C@]2(C)[C@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,Invalid SMILES,Invalid SMILES
CC(C)CNCCCN1Cc2ccccc2Sc2ccc(Cl)cc21.O=C(O)C(=O)O,0.00010726718755904585,-4.117874693862849
CC(C)N(CC/C=C1/c2ccccc2C=Cc2ccccc21)C(=O)CN(C)C,0.036570318043231964,-3.9839603101718617
Cn1nc(C(O)=NCCc2ccc3c(c2)OCO3)c2c1CCN(Cc1ccccc1)CC2,0.09887503832578659,-4.365842252083212
CCC(O)(CC(O)=NC)C1CCCN(Cc2ccc(C)cc2)C1,0.009680304676294327,-4.1144105275746865
Cc1ccc(N=C(O)/C=C/c2ccccc2Cl)cc1[N+](=O)[O-],0.12442038953304291,-3.478996773643774
CCN(CC(C)(C)O)C(=O)c1ccc(-n2cnc3c2c2c(=O)n(C)c(=O)n3C)cc2n1,0.0020400090143084526,-4.23081695342275
CC(C)OC(O)=NC1OC(CO)C(O)=NC1O,0.01281665824353695,-3.429811648423925
CC(C)(C)c1noc(CCC(=O)N2CCN(c3ccccn3)CC2)n1,0.12873227894306183,-4.458803969581682
CC(C)(C)c1ccc(OCCNCc2cccc(C(F)(F)F)c2)cc1,0.02033020742237568,-3.6863813444564006
CCOc1ccccc1OCC(O)=NCCc1ccc(C)cc1,0.018602687865495682,-3.653509377860783
O=C1COc2ccc(C(O)=NCC3COc4ccccc4O3)cc2N1Cc1ccccc1,0.13578081130981445,-4.037190134592566
CN1CCN(CC2=Cc3ccccc3Sc3ncccc32)CC1,0.09963290393352509,-4.530332975528076
CC(OC(=O)c1cccc(S(=O)(=O)NCCCN2CCOCC2)c1)c1cccc(C(F)(F)F)n1,0.03561472147703171,-4.5559651269919605
Cc1c(C(=O)O)oc2cc(OCC3CC3)ccc12,0.1289658546447754,-4.0775577346924194
C#CCN(C)[C@H](C)CC(O)=NCCOCC(C)C,0.00232193386182189,-3.109248143175402
N=c1[nH]c2ccccc2[nH]1,0.6961610317230225,-5.75103788838385
Cc1cccc(OCCN2CCN(c3scc(-c4ccccc4Cl)c3N)CC2)c1,0.2025154083967209,-4.449731728754584
CC(C)(C)OC(=O)c1c[nH]c(C(=O)CN2CCCCCCC2)c1,0.03375747427344322,-4.399729936868881
COc1ccc2c(c1)CCN(CCCN1CCN(c3cccc(Cl)c3)CC1)C2,0.03350827470421791,-4.5381192634635195
CC(C)(C)C(=O)COC(=O)Cc1ccc(Cl)cc1,0.0004720469587482512,-4.163779062805854
Fc1ccc(Cl)cc1Nc1ccc2nc[nH]c2c1,0.05847680941224098,-3.4662444074682015
CC(C)Cn1c(C(=O)c2cccc(Cl)c2)cc2ccccc21,0.3302900493144989,-4.168515950000887
Nc1cc(Cl)ccc1NC(=O)COc1ccccc1Cl,0.0023673546966165304,-3.7218337114428435
CCN(CC)CCCCC/C=C(\C)CC(=O)O,0.0017104782164096832,-4.213754635758742
CC(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.12020013481378555,-3.841974701638511
COc1cc(OC)cc(-c2nc3ccccc3[nH]2)c1,0.3091163635253906,-4.388489284115485
Cc1nc([C@H]2[C@@H](O)[C@@]3(O)[C@@H](CO)C[C@H]4CC[C@@]3(O)[C@H](O)C[C@@]2(C)[C@H](O)CO)cs1,Invalid SMILES,Invalid SMILES
COC(=O)[C@@H]1CC=C[C@@H]1[C@@H](O)CF,0.15466788411140442,-4.283264293804961
CCOC(=O)N1C(=O)C(O)=NN=C(O)CC(C)C1c1ccc2c(c1)OCO2,0.008963998407125473,-4.126926841676016
Cc1nc2ccccc2n1C1CCCN(C(=O)CCC1=CCCC1)CC2,Invalid SMILES,Invalid SMILES
CN1C(=O)C2c3cccc4[nH]c(=N)n(C(=O)CCC(=N)O)c4c3C(=O)C21,Invalid SMILES,Invalid SMILES
CN(C(=O)c1ccc2ncccc2c1)C1CCc2ccccc2C1,0.04821379855275154,-4.591685441670291
CCn1c2cc(C)ccc2c2nc3n(c(=O)c21)CCC(O)=N3,0.08344409614801407,-4.134948691612192
OC(=Nc1cccc(-c2noc(-c3ccco3)n2)c1)c1ccccc1,0.010411659255623817,-2.9391632408176003
CN(C)C[C@@H]1CCCCN1C,0.07369477301836014,-3.286666781211259
CN(C)CC(=O)N1c2ccccc2CC1Cc1ccccc1,0.0017823108937591314,-3.9032482659455288
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CF,6.576634348220978e-09,-4.249417775194177
C[C@@]12CC[C@@H](O)[C@@H]1[C@H]1[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@H]3CC[C@@]12C,1.468014512034932e-12,-5.256674927764935
Cc1ccc(C)c(N=C(O)C2CCCN2C(=O)OC(C)(C)C)c1,0.002255556173622608,-4.193798188978247
Cc1cccc(N=C(O)C2CCCCN2C(=O)/c2cccs2)c1,0.04332530498504639,-3.876165537729908
CN1CC[C@@]23c4c5ccc(O)c4O[C@@]2(CO)C=C[C@@]3(O)[C@H]1C5,7.65037214023323e-07,-4.60797997750112
O=C(Nc1ccc(Cl)cc1)c1cc(-c2ccccc2)ccn1,0.19878943264484406,-3.8205585300674154
O=C(N=C(O)c1cnccn1)C12CC3CC(CC(C3)C1)C2,0.00016862156917341053,-4.889019166433186
CC(C)(C)c1cc(O)c2c(c1)C(=N)N=C(O)C2,0.008073504082858562,-5.070810791662771
CCN1CCCC2(COc3cc(N(C)C)ccc3O2)C1,0.6406012773513794,-3.655488049659584
C[C@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,3.8819759906605356e-11,-4.374810107252565
CCC(O)=N[C@@H]1C=C(c2ccccc2)S[C@H]1S(=O)(=O)N1,Invalid SMILES,Invalid SMILES
CC(C)=CC(=O)O[C@H]1C[C@H](O)[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@H]3C[C@H](O)C[C@@]2(C)[C@H](O)C[C@]12C,Invalid SMILES,Invalid SMILES
Cc1c(C(=O)OCC(=O)C(C)(C)C)cnn1-c1ccc(Cl)cc1Cl,0.011237554252147675,-4.444294526512991
Cc1ccc2nc(C(=O)O[C@H]3C[C@H](O)C4=C(CN(C)C)C=C(COCC(O)C5=CC[C@@]5(C)[C@]4(C)[C@H]3O)c(O)[C@]12,Invalid SMILES,Invalid SMILES
N=C(O)c1ccc(C(F)(F)F)cc1,0.00349004496820271,-3.4954765981010465
OC(=NCN=C(O)c1ccc(F)cc1F)c1ccc2c(c1)OCO2,0.018334027379751205,-3.8589862966941775
COc1ccc2[nH]c(CN3CCC4(CCCCC4)C3)cc(=O)c2c1,0.031570740044116974,-3.741895891583238
Clc1cccc(CN2CCN(c3ncnc4c3[nH]c3ccccc34)CC2)c1,0.14002126455307007,-4.114794990243704
