SMILES,AChE_Activity,AChE_pIC50
Cc1ccc2nc(-c3ccccc3[N+](=O)[O-])cc(=O)n2c1,0.03533681854605675,inf
CC(=O)OC(C(=O)N1CCN(c2ccccc2)CC1)[C@]1(C)CCC(=O)N(C)CC1=O,0.01824473962187767,inf
C=CCc1ccc(OCC(O)CN2CCN(c3ccccc3)CC2)c(OC)c1.Cl,0.027855228632688522,inf
CCCCC[n+]1ccccc1C.F[P-](F)(F)(F)(F)F,0.2865864038467407,inf
O=C(O)[C@H](O)C/C=C/[C@@H](O)C/C=C/CC(O)C(O)C[C@H](CCCOCC(O)=NCCC(C)(C)C)CC(CCC(O)=N[C@H](C(O)CC(CCc6O)C(O)CCn6ccccc,Invalid SMILES,Invalid SMILES
CCN1C(=O)c2cccc3c2C1C(O)=NC1CC2CCC(CC2)C1CO,Invalid SMILES,Invalid SMILES
Cc1nnc(SCC(O)=Nc2cccc([N+](=O)[O-])c2)s1,0.031297508627176285,inf
NC[C@H]1N=C(c2ccc([N+](=O)[O-])cc2)CCN1C(=O)OC(C)(C)C,0.036810096353292465,inf
COc1ccc(-c2nc3ccc(N4CCN(C(=O)C4)CC4)cc3c(=O)[nH]2)c([N+](=O)[O-])c1,Invalid SMILES,Invalid SMILES
CCC(O)=NN=C(O)C1(C)Oc2ccc(C)cc2N=C1O,0.027988450601696968,inf
CCN(CC)S(=O)(=O)c1cc(C(=O)OC)c(NCCCN2CCC(C)CC2)c1.Cl,Invalid SMILES,Invalid SMILES
CCCC[n+]1ccccc1C.[Cl-],0.23329004645347595,inf
CCCCCCC[n+]1c([O-])c(S(=O)(=O)[O-])c([N+](=O)[O-])c2ccccc12.[Br-],0.09527488052845001,inf
O=C(c1cc2ccccc2o1)N1CCN(C/C=C/c2ccccc2)CC1,0.032155100256204605,inf
COc1ccc(CC(=O)N2CCN(C[C@H](c3ccccc3)c3ccc(F)cc3)CC2)c(OC)c1OC,0.020581822842359543,inf
CCCc1nnc(CN2CCc3cc(F)ccc3C2)n1C,0.06581836938858032,inf
CC(C)=C/C(=N\N=C(O)P(=O)(OC(=O)OCc1ccccc1)OC(O)=NCc1cccc(C2CC2)c1)=C=CN2.C(C)C)(C)O=O,Invalid SMILES,Invalid SMILES
CCOP(=S)(OCC)Oc1ccccc1,0.5487337708473206,inf
CCCCCNCCSc1ccc(N=C(O)CN2CCN(C(=O)Cc3ccccc3Cl)CC2)cc1,0.03870809078216553,inf
CCN[C@H](C)CCCOC1(c2ccc(Cl)c(Cl)c2)OCCCCCCC1.Cl,0.014870011247694492,inf
CN(C)CCC(=O)O.c1ccc(C2CCC(C(O)=NCC3CCCO3)CC2)cc1,0.00907527282834053,inf
Cc1ccc(C)c(O)c1S(=O)(=O)N1CC[C@@]23CCC(C4CCCCC4)(C2)C3=O,Invalid SMILES,Invalid SMILES
COc1ccc(OC)c(N=C(O)COC(=O)C2=COCCO2)c1,0.01340227760374546,inf
CCn1nc(C)c(CN2CCOCC2)c1CC,0.05767100676894188,inf
COc1ccc(OCC(O)=NCCn2c(O)nc3c(NCc4ccc5c(c4)OCO5)cccn5c4c2=O)cc1,Invalid SMILES,Invalid SMILES
CC#CCOC(=O)c1cc2cc(-c3ccco3)ccc2n(C)c1=O,0.0179703738540411,inf
CCCCN=C(O)CN(CCC)S(=O)(=O)c1c(N)n(C)c(=O)n(C)c1=O,0.03934214264154434,inf
CC(C)N=C(O)CSc1ncnc2c1oc1ccc(Cl)cc12,0.035343900322914124,inf
CCN(c1ccccc1)S(=O)(=O)c1ccccc1,0.006481360178440809,inf
O=C(CCCCCN1C(=O)C2C(O)C3CCC2C3)c2ccccc21,0.01871805265545845,inf
Cc1cc(=O)oc(/C=C/C(=O)O)n1,0.015312859788537025,inf
CSC(=O)[C@@]1(OC(C)=O)[C@@H]2CCC3C4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(C)[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)CN2[C@H](CCc3ccc4)C1C1=OP(=O)C(C,Invalid SMILES,Invalid SMILES
CC(C)N=C(O)O[C@@H]1[C@H](CO)O[C@](c2ccc(Cl)cc2)(O)S1(=O)=O,0.014158342033624649,inf
CCSP(=O)(OCO)OCC(=O)c1cc(C)ccc1C,0.3414166569709778,inf
CN(C(=O)CN=C(O)CCc1ccc(Cl)c(Cl)c1)C1CCCCC1,0.020663514733314514,inf
CC1(C)O[C@H]2C[C@H]3[C@@H]4CC[C@H]5CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,0.0014382435474544764,inf
N=C(S)N1N=C(c2ccc(O)c(O)c2)CC1c1ccc(Cl)cc1Cl,0.015668222680687904,inf
C/C=C(\C)[C@@H](C)C[C@H]1CO[C@@]2(CCC3CC[C@](C/C=C(C)[C@@H](C)[C@H](C)[C@H](O)C(=C)O3)CCC(=O)C12)N,0.002065876265987754,inf
COP(=O)(C[N+]1(C)SCCN(C)C1=O)c1ccccc1O,0.11522610485553741,inf
CN1C[C@H](NC(=O)O[C@](C)(C)C)C[C@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,0.047933172434568405,inf
Cc1ccc(C(=O)N(C)C)cc1OCc1c([N+](=O)[O-])noc1C,0.038201604038476944,inf
CO/N=C(/c1ccccc1[N+]1([O-])CCc1ccccc1)c1c(O)nc(=N)[nH]c1=N,Invalid SMILES,Invalid SMILES
OCC1(C(O)=Nc2ccccn2)CCN(CCCn2cncn2)CC1.Cl,0.037618424743413925,inf
Cc1cc(C)cc(N(C)C)c1,0.03816995024681091,inf
C=CCN1CCc2[nH]c(=N)sc2CC1,0.09775734692811966,inf
COCc1ccc(C(=O)N2CCC(O)(Cc3ccccc3)CC2)cc1,0.016628166660666466,inf
CCN(CC)CCCC1=CS(=O)(=O)c2cc(C)ccc2N2CCOCC2)N1,Invalid SMILES,Invalid SMILES
CC1(C)S[C@H](C/C=C/[N+]([O-])=NCCCC(O)=NCCCCN2CCN(c3cccc(Cl)c3)CC2)C1=O,0.04680115729570389,inf
CC(C)CNCCOC(=O)c1cc2cccc(C(F)(F)F)c2o1,0.014357960782945156,inf
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.002667030319571495,inf
O=[N+]([O-])c1ccc(C(=O)N2CCC[C@H]2CCO)cc1,0.039518460631370544,inf
OC(CSc1nccn1Cc1ccccc1)=NCCn1cnc2ccccc21,0.019372984766960144,inf
Cc1ccc(Cl)cc1N=C(O)N1CCCCC1,0.03982098773121834,inf
COCCNS(=O)(=O)c1ccc2c(c1)OC(C)(C)C=C2,0.022172119468450546,inf
Cc1nc(N2CCC(C)CC2)c2c(c1C)OCCO2.Cl,0.07247871905565262,inf
C=CCN1Cc2c(OCCCN3CCN(c4cccc(C)c4)CC3)cccc2CC1C,0.0640278309583664,inf
COP(C)(=O)OCC(=O)Nc1c(C(C)C)cnn1C,0.1127953827381134,inf
CCOP(=S)(OCC)SCC1=NC(C)=NC(C)=NC(CC)=N1,0.2636776566505432,inf
CCN(C(=O)CNC(c1ccccc1)c1ccccc1)S(C)(=O)=O,0.010213647037744522,inf
CCCC1=C(C(=O)OCC)[C@@H]2C[C@H]3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(=O)CC2(C)C1C(=O)COC(=O)[C@@H]1C(C)=O,Invalid SMILES,Invalid SMILES
CCCCC1=CC[C@@H]2[C@H]3Nc4ccccc4CCN3[C@@H]2N1,0.040917810052633286,inf
N#CC1(c2ccccc2)CCN(C(=O)CC2C=CCC2)CC1,0.010195745155215263,inf
C=CCN1CCCC1CN=C(O)c1cn(CCC)c2cccc(OC)c2c1=O,0.06012754142284393,inf
COc1ccc(OCCCCN2CCN(c3cccc(Br)c3)CC2)cc1.O=S(=O)(O)C(=O)O,0.044742401689291,inf
COc1cccc(CN2CCN(C(=S)N=C(O)Nc3ccc(F)cc3)CC2)c1OC.O=C(O)C(F)(F)F,0.031717825680971146,inf
O=C1CCc2cc(OCCCCN3CCN(c4cccc5ccccc45)CC3)ccc2N1,0.06489770859479904,inf
CCN1C(=O)C(C(O)=NCc2ccccc2)C1(C)C,0.011951015330851078,inf
CCCCCC(CCCC)NC[C@H](O)C1=C(O)C(C(C)C)C(C)(c2ccc(F)cc2)=NC1=O,Invalid SMILES,Invalid SMILES
C#CCn1nc(N2CCCC2)nc1-c1ccccc1,0.029892416670918465,inf
Cc1ccc(C(=O)NO)cc1C,0.012614313513040543,inf
CO/N=C(/CCCCN1CCCC1)S[N+](=O)(=O)c1ccc(Cl)cc1Cl.[Br-],Invalid SMILES,Invalid SMILES
COc1ccc2sc3ncn(CCCC(=O)N4CCCC4=O)c(=O)c3c2c1,0.052521511912345886,inf
CCCCNCCSCc1ccccc1,0.029347043484449387,inf
c1ccc2oc(Cn3cnc4c3cccc4c3=O)cc2c1,Invalid SMILES,Invalid SMILES
CCc1cc(O)c2c(c1)N(CCCCCCCC(=O)O)c1c(O)nc(=O)n(CCC)c1N2,0.05954388156533241,inf
COP(=S)(OCCCF)OC(C)(C)c1ccccc1,0.3050870895385742,inf
CCN=C(S)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccccc1O,0.027437563985586166,inf
CN(C)CCCO.COc1ccccc1NC1CCN(CC(O)=Nc2ccc3ccccc3c2Cl)CC1,0.04090806469321251,inf
C#CCN=C(O)CCC(=O)/C=C.O=C(O)C(=O)O,0.0015939705772325397,inf
CC(C)C(C)NC(=O)c1ccc(S(=O)(=O)N2CCCC2CO)cc1,0.013734961859881878,inf
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@@H]1C5.Cl,0.039394717663526535,inf
Cc1ccc(NC(=O)C2CCCN2S(=O)(=O)c2ccccc2)cc1,0.012124360539019108,inf
CCN=C(O)ONc1ccc([N+](=O)[O-])cc1Br,0.04732903838157654,inf
Cc1ccc(C(=O)COC(=O)C2=C(C(=O)O)C[C@@H](O)CC2)cc1=O,Invalid SMILES,Invalid SMILES
OC1=NCNC[C@H](c2ccccc2)[C@@H]1c1ccccc1,0.00935325212776661,inf
CCCCCCCCNCCCn1cnc2cc(C(=N)O)ccc21,0.07848795503377914,inf
C[C@H](Cc1ccccc1)[N+](C)([O-])Cc1ccc([N+](=O)[O-])cc1,0.038979608565568924,inf
Cc1cc2ncn(CCCC(=O)N(C)CCN(C)C)c2cc1C,0.0860898345708847,inf
Cc1ccc(-c2n[nH]c(C)c2CCN2CCC(c3ccc(F)cc3)CC2)cc1.Cl,0.03882548213005066,inf
Sc1nc2n(c(=O)c1Cc1ccccc1)CCCC2,0.025086576119065285,inf
Cc1nn(C)c(C)c1C,0.04281844198703766,inf
CC(C)=N1CCC(C2CC2)CC1.O=C(O)C(=O)O,Invalid SMILES,Invalid SMILES
C#CCN1CCC(/C=C\c2ccncc2)CC1,0.014316708780825138,inf
CC(Sc1ccc2ccccc2c1)C(O)=NCc1ccccc1,0.0111551433801651,inf
COP(=O)(CC)C/C=C(\C)N(C(C)=O)CC=C(O)C(CN2CCN(c3ccc(F)cc3)CC2)SC(=O)CN1CCCC(O)=N,Invalid SMILES,Invalid SMILES
Cc1cc(O)nc(N2CCN(C(=O)CCn3c(=O)oc4ccccc43)CC2)n1,0.046112753450870514,inf
OC(=NC1CC[C@]23c4ccccc4CCc4cccc(c43)[C@@H]21)c1ccccn1,0.02784656547009945,inf
COc1ccc2c3c1O[C@H]1C(=O)CCC4CCCN4C(=O)C(C)CC(C)C14,Invalid SMILES,Invalid SMILES
CN(CCC(O)=Nc1ccc2c(c1)OCO2)C(=O)C1CCOCC1,0.028350619599223137,inf
COCC(O)=NS(=O)(=O)c1c(C)cccc1OC,0.01392326783388853,inf
O=[N+]([O-])c1ccncc1,0.02043243683874607,inf
C#CCn1c(=O)c2c(nc3n2CCCN3S(=O)(=O)CCCCC)n(C)c1=O,0.06166088953614235,inf
CCCCCCCCCC1=C(C=C(O)C(CC)C(O)=NC(=N)O)NC(c2ccccc2)=C1C,0.03803598880767822,inf
CC1(C)S[C@H]2C=C[C@@]2(C)[C@H]1C1.[Cl-],Invalid SMILES,Invalid SMILES
Cc1ccc[n+](C(=S)N(CC(=N)O)c2ccccc2)c1,0.02556125447154045,inf
N[C@@H]1N=C(O)[C@@H](O)/C=C/c2nnc(CC(F)(F)F)n2CC1,0.030364954844117165,inf
N#Cc1ccc(S(=O)(=O)N2CCCCC2)cc1[N+](=O)[O-],0.05002313107252121,inf
O=C(O)C(=O)O.O=[N+]([O-])O,0.007133387494832277,inf
CCC(=O)O[C@@]1(C(=O)SCF)[C@@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,0.0029196396935731173,inf
CN1[C@H]2CC[C@@]3(C[C@H]1Cc1ccc(O)cc13)C2.Cl.O,0.05866650491952896,inf
Cc1cccn2c(=O)c3cc(C(=O)NCCCN4CCN(CCO)CC4)c([N+](=O)[O-])nc3nc12.O=C(O)C(=O)O,0.06407426297664642,inf
O=C(O)C(=O)O.O=C1c2ccccc2CC(c2ccc(C(F)(F)F)cc2)=C1C(O)=NCC(O)=Nc1ccc2c(c1)OCO2,0.01376322377473116,inf
CC(C)(C)C(O)=NC(S)=NC1CC2CCCC(C1)N2Cc1ccc(-c2cccc(Cl)c2)cc1,0.03228970989584923,inf
Cc1ccccc1C(=O)NCCCn1ccnc1,0.017623547464609146,inf
COc1ccccc1C1=NN=C(O)CN1,0.022667171433568,inf
Cc1ccc2nc(O)c(CN(S(=O)(=O)c3ccc(N4CCOCC4)cc3)C3CCN(C(=O)C4CC5)CC3)nc2c1,Invalid SMILES,Invalid SMILES
CCCn1c(=O)c2c(nc3n2CCCN3CCC2=Cc3ccc(OCCC[N+](C)CCCl)cc3)n(CCCC)c1=O,Invalid SMILES,Invalid SMILES
C=CCN(C=O)c1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1,0.022512683644890785,inf
COCCN1CC(C(=O)N(Cc2ccccc2)C(SCc2ccc(F)cc2)c2ccc(Br)cc2)CC1=O,0.011589908972382545,inf
CN(C)CC/C=C1\Oc2ccccc2Oc2ccc(C(=O)N3CCOCC3)cc21,0.05445379391312599,inf
COc1ccc(C(Cc2ccccc2)C(O)=NCc2ccco2)cc1OC,0.008224102668464184,inf
CC1C=CC(=N)C2C3CCOC3C1(C)CC2=COC(=O)C3,Invalid SMILES,Invalid SMILES
CN1CCN(C(=O)c2cn(-c3ccc(Cl)cc3)nc2-c2cccs2)CC1.Cl,0.04788022115826607,inf
O=S(=O)(c1ccc(N=C(O)CN=C(O)c2ccccc2N=C(O)CSc2nc(-c3ccc(Cl)cc3)n[nH]2)cc1)N(Cc1ccccc1)CC2,Invalid SMILES,Invalid SMILES
O=S(=O)(c1cccc(C(O)=NCCCN2CCN(c3ccccc3F)CC2)c1)N1CCOCC1,0.04067974165081978,inf
CCCc1nnc([C@@H]2CCCc3nc(O)ccc32)o1,0.037196166813373566,inf
CCN(CC)CCN=C(S)NN=C(O)C1CC(=O)N(Cc2ccc(C)cc2)C1,0.03160754218697548,inf
CCCCCc1nc2ccc(-c3csc(N=C(O)c4cccc(Cl)c4)n3)cc2s1,0.03282325342297554,inf
CCCCCCCCCCNC(=O)c1ccc(-c2ccccc2)nc1N,0.049794651567935944,inf
Cc1cccc(-n2nnc(C(O)=NC3CCCCC3)c2-c2cccc(C)c2)c1C,0.03635586053133011,inf
NC(=O)c1cc(N2CCCCC2)ccc1N=C(O)NC1CCCCCC1,0.060360897332429886,inf
Clc1ccc(Cn2cc(Cl)c(N=C(O)c3ccc4c(c3)OCO4)n2)cc1,0.017897529527544975,inf
CC(/C=C\C=C(O)c1sccc1C)C(=O)O,0.011129215359687805,inf
CCN(C(=O)CN1CCN(c2ccc(C)cc2)CC1)c1cccc(Cl)c1,0.04047117009758949,inf
CCCCCOP(=O)(OCC)Oc1cccc([N+](=O)[O-])c1,0.40203291177749634,inf
CCOP(=S)(OCCl)OC,0.37801840901374817,inf
CCO[C@H]1CCCCN1C(=O)CN=C(S)N=C(O)c1c(N)n(C)c(=O)n(C)c1=O,0.037145454436540604,inf
COc1ccc(CC2(O)CCCCC2)cc1OC.Cl,0.024659715592861176,inf
O=C(O)CN(Cc1ccc2c(c1)OCO2)C(=O)c1ccc(Cl)cc1,0.015150551684200764,inf
CCCc1nnc(NC(=O)CSc2nc(O)c3n2CCCC3)s1,0.06530126184225082,inf
O=S1(=O)CCC(N2CCC3(CC2)CC(C(O)CCC3=O)c2ccc(F)cc2)C2CCCCC21,0.01406585518270731,inf
Cc1ccccc1N(C)S(=O)(=O)c1cn(C)nc1C,0.015441158786416054,inf
CC(=O)c1cc2c(o1)CCCC2Nc1ccc(O)cc1Cl,0.026256104931235313,inf
Cc1ccccc1N=C(S)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccncc1,0.019788239151239395,inf
CCc1nc2n(n1)CCCC2NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2,0.0330134741961956,inf
CCCCCCCCCCCCCCCCCCCCCCC.[Cl-],0.011169454082846642,inf
O=C(O)CCC/C=C2\s/C(=O)C2=C(N3CCOCC3)=CCCC2[N+](=O)[O-],Invalid SMILES,Invalid SMILES
Cc1nc(-c2ccc([N+](=O)[O-])cc2)oc1C,0.035224176943302155,inf
CC(C)COP(=O)(NC(O)(c1ccc(F)cc1)C1CCCCC1C(=O)N(C)C,Invalid SMILES,Invalid SMILES
CCn1c(CCNCc2ccc(Br)cc2)nc2ccccc21,0.030340025201439857,inf
C=C1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.002594246994704008,inf
COc1ccccc1N=C(O)N1CCCC1C1CCCC2CCCC12.O=C(O)C(=O)O,0.015332400798797607,inf
O=C(O)CSC[C@@H]1C[C@H]2CN(c3ncccn3)CC[C@]2(C(=O)N2CC=C(C3CC3)C2)O1,0.019668979570269585,inf
O=C(c1ccco1)N1CCN(CC(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)CC1,0.06406526267528534,inf
O=[N+]([O-])c1ccc2c(c1)[C@@]1(O)CCN(S(=O)(=O)c3cc([N+](=O)[O-])cc(C(O)=NCc4ccs4)c3)CC[C@@]1=O2,Invalid SMILES,Invalid SMILES
O=C(O)c1cc(C(=O)C2CC(=O)N(c3ccc(C45CCC4)cc3)C2)ccc1F,Invalid SMILES,Invalid SMILES
COC(=O)c1nnsc1N=C(O)CS(=O)c1cc([N+](=O)[O-])ccc1C,0.025325460359454155,inf
CN(C)C[N+](=O)C(O)c1ccc(Cl)cc1.Cl,0.044883981347084045,inf
O=C(O)c1ccncc1,0.0037203545216470957,inf
COc1ccc(C(CN=C(O)c2cc(C)on2)N2CCCCC2)cc1,0.03343212604522705,inf
CCC(=O)N1c2ccccc2CC1C(C)C,0.02630471996963024,inf
CCOC(=O)C1=CN=C(O)CC1c1cc(C)ccc1O,0.011083187535405159,inf
C=CCn1c(/C=C/C(=O)O)nc2ccccc21,0.02626427635550499,inf
CN(C)CCN1c2ccccc2Sc2ccccc21.Cl,0.047606244683265686,inf
COc1ccc(CCCN2CCN(c3ccccn3)CC2)cc1,0.04224482178688049,inf
Cc1cccc(-n2c(/C=C/c3ccccc3)nc3c(N4CCCCC4)c(C(=N)O)cccc3c2=O)c1,Invalid SMILES,Invalid SMILES
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2.O=C(O)C(=O)O,0.009685118682682514,inf
CCN(CCO)C(=O)c1cc(Cl)ccc1N=C(N)C(C)CC,0.02977483533322811,inf
COc1cc(Cl)c(/C=C2\CCCN(Cc3cccc(C(=O)N4CCOCC4)c3O)C2)cc1Cl,0.040940891951322556,inf
CCC1(c2ccccc2)CC(=O)=C(C#N)C(C#N)=C1O,Invalid SMILES,Invalid SMILES
O=C(Cc1ccc(Cl)c(Cl)c1)N(CC[C@H]1OC2=NCCN21)c1ccc([N+](=O)[O-])cc1,0.03134727105498314,inf
CC(=O)OC(C(=O)N[C@@H]1CC(=O)C=C2C=C[C@H](C)[C@@H](C)[C@H](C[C@H](O)[C@H](Cl)C(Cl)(Cl)Cl)C2)[C@@H]1C,0.0021560797467827797,inf
O=C(NCC(O)=NCCN=C(O)c1ccccc1)c1ccccc1,0.010337334126234055,inf
CN(C)Cc1ccccc1-c1ccccc1.O=[N+]([O-])c1ccccc1,0.019540654495358467,inf
OCC[C@@H]1O[C@@H](O)[C@H](O)[C@H]1O,0.0001100883018807508,inf
CCCCOC(=O)CN1CCCC(CN2N=C(c3ccc4ccccc4c3)N=C(O)CC2=O)C1,0.03686279430985451,inf
CCCCN=C(O)Cn1cc(S(=O)(=O)N(CCCO)CC)c(=O)c2ccccc21,0.03876607120037079,inf
C[C@H](N=C(O)Cn1c2cc(C(F)(F)F)ccc21)C(=O)O,0.012116276659071445,inf
CCCCCCCN=C(O)CCc1c(C)nccc1C.Cl,0.029282735660672188,inf
CN1C(=O)C[C@](C)(C)N=C(O)C1=O,0.004907314665615559,inf
COc1cccc(-c2cc(C)cc(NCCc3ccccc3)c2)c1,0.01451780367642641,inf
C/C(=N\N=C(O)C[n+]1ccccc1)c1ccc(Cl)cc1,0.04506102204322815,inf
O=C(NCC(O)=NCc1ccccc1Cl)c1ccc(F)cc1,0.009302983060479164,inf
Cl.c1cc(N=C(O)CN2CCN(c3ccccc3)CC2)c2ncccc2c1,0.037719015032052994,inf
CC(C)(C)OC(=O)N1CCC(CO)(Nc2ccccc2F)C(O)C1,0.007928484119474888,inf
C=C[C@H](C)c1ccc(OCCCCCCN2CCCCC2)c(.O=C(O)C(=O)O)c1,Invalid SMILES,Invalid SMILES
FC(F)Oc1ccccc1N1CCN(C/C=C/c2ccccc2)CC1,0.030145585536956787,inf
CNCCCCNc1ccc(S(N)(=O)=O)cc1[N+](=O)[O-],0.04118485003709793,inf
COc1ccc(OC)c(C(CN(C)C)Cc2ccc(COC(=O)c3cc(Cl)ccc3Cl)cc2)c1,0.014649131335318089,inf
O=C1COc2ccc(OCc3cccc(Br)c3)cc2N1CCc1ccccc1,0.013603920117020607,inf
OC1=Nc2ccccc2C1,0.0149920005351305,inf
CC(C)(C)C(O)=Nc1ccc2oc(N=C(O)OC3CC4C=CC(CC5CBr8Cl)CC4C3C)nc2c1,Invalid SMILES,Invalid SMILES
CCCCOP(=O)(OCC)Oc1cccc(Br)c1.O=C(O)C(=O)O,0.17999710142612457,inf
OC(CCN1CCN(c2ccccc2)CC1)=Nc1ccc(Cl)c(Cl)c1,0.03483523055911064,inf
CN=C(O)Oc1ccc2c(c1)[C@](C)(O)/C=C/c1ccc(O)cc1[N+](=O)[O-],Invalid SMILES,Invalid SMILES
CCCCCCCCCc1cc(=O)c(O)cn1C,0.04376504570245743,inf
COc1cc(C(=O)N/N=C/c2cccs2)cc(OC)c1OC,0.02048150822520256,inf
CCN(CCO)Cc1cc(=O)c(O)cn1Cc1ccc(Cl)cc1.Cl,0.025714712217450142,inf
CC(C)Cl,0.0009511757525615394,inf
CCCC[C@@]1(Cc2ccc(O)cc2)CCC(=O)N(C)C1,0.02617288939654827,inf
CCCC(=O)OCC(=O),0.0015752570470795035,inf
Oc1nc(N2CCc3ccccc3C2)c2c(n1)c(-c1ccc(F)cc1)c(N3CCCCC3)c1c3c(ccn1)O2,Invalid SMILES,Invalid SMILES
CC(C)N(CCCCN1c2ccccc2Sc2ccccc21)S(C)(=O)=O,0.05432487279176712,inf
C=CCn1c(/C=C/c2cccc(Cl)c2)nc2c1c(=O)n(C)c(=O)n2C,0.0306785237044096,inf
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,0.047941409051418304,inf
CCOC(=O)C1(Cc2cccc(OC)c2)CCN(CCCN(C)CC(O)=NCCc2cccs2)CC1.Cl,0.032767292112112045,inf
COc1ccc(C(=O)Nc2sc3c(c2C#N)CCC(C)C3)c(OC)c1,0.04201008006930351,inf
COc1ccc2[nH]cc(CCNC[C@@H](C)C)c2c1,0.04365655779838562,inf
CCNC[C@@H](Oc1ccc(Cl)cc1)c1cccs1.Cl,0.012989440001547337,inf
N=C(O)c1nc(Cl)cc(Cl)c1Cl,0.014933198690414429,inf
CCN(c1ccccc1)c1ccccc1/C=C/CN1CCOCC1,0.03355293348431587,inf
Cc1nn(CCCCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)c(Cl)c1Cl,0.07619674503803253,inf
C[C@@H]1CN(C(=O)COC(=O)c2cc(N=C(O)OC(C)(C)C)ccc2O)CC(C)O1,0.01119670458137989,inf
COc1ccc(Cl)cc1C(=O)C1CCCN(CCc2cccc(F)c2)C1.O=C(O)C(=O)O,0.022468963637948036,inf
NCc1nc(-c2ccc3c(c2)OCO3)c4c(cc1Cc1ccccc1-4)CC(=O)N2.CS(=O)(=O)C2CCCO2,Invalid SMILES,Invalid SMILES
c1ccc2c(c1)CCc1ccccc1N2CCNCC1CCCO1.O=C(O)C(=O)O,0.030364779755473137,inf
C[C@]12C(=O)C(CCl)S(=O)(=O)C1=O,Invalid SMILES,Invalid SMILES
CCCC(C)C(C)C,0.0008154479437507689,inf
COC(=O)C[C@H](NC(=O)c1ccc2c(c1)OCCO2)C(F)(F)F,0.016600463539361954,inf
C=CCN1CCC2=C(C1=O)CN(C(=O)CCS(=O)(=O)c1ccccc1)CCC2,0.019753308966755867,inf
Cc1cc(C)c2c(c1)C(N1CCN(C)CC1)=NCC2,0.11566869169473648,inf
CCNC(=O)COc1ccc2c3c1OCO3,Invalid SMILES,Invalid SMILES
CCCC(=O)O[C@]1(C(=O)SCCl)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.0037277513183653355,inf
Cl.Br.[N-]COCCN1CCC(N2CCN(c3ccccc3)CC2)CC1,0.0570780448615551,inf
N#Cc1ccc(=N)[nH]c1,0.011730114929378033,inf
CCCCCNCCc1cc(F)cc2c1OCOC2.Cl,0.0478699617087841,inf
C#CCOCCCOCCN=C(O)c1cc2ccccc2oc1=O,0.01576036401093006,inf
COP(=O)(OC)O[C@H]1CCN(C(=O)c2cccc(C(F)(F)F)c2)CC1,0.08618611842393875,inf
CN1C(=O)CN=C(Nc2ccccc2Cl)c2cc(Cl)ccc21,0.026314223185181618,inf
C[C@H](CN)C1c2ccccc2Sc2ccccc21.O=C(O)C(F)(F)F,0.018984561786055565,inf
O=C(NCCc1cccs1)C1CCN(C2=NC3=CC(COc4cccc(Cl)c4)CC3c3ccccc32)CC1,0.025769438594579697,inf
OC1CN(C2=Nc3ccccc3Oc3ccccc32)CCN1,0.03158728778362274,inf
O=C(CSCC(O)=N/N=C/c1cccc(Cl)c1)c1ccc(F)cc1,0.01773328334093094,inf
O=C(CSc1nc2ccc(O)cc2[nH]1)Nc1cccc([N+](=O)[O-])c1,0.027512315660715103,inf
CCCCN=C(O)C/N=C(\c1ccccc1OCC)C1=C(O)C(CC(=O)O)=C(C=C(C)C)S1(=O)=O,0.02454325743019581,inf
CCCCn1c(SCC(=O)[C@@](C)(O)[C@@H](C)C)nc2ccsc21,0.05034996196627617,inf
OC(=NCCSCc1ccc(Cl)cc1)c1c[nH]c2ccccc12,0.020849237218499184,inf
Cc1cc2c(-c3ccccc3)cc3ccc(=O)oc3c2cc1O,0.024943023920059204,inf
Cc1cccc(C)c1N1CCN(C(=O)CCC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2C)CC1,0.03644157573580742,inf
