SMILES,D2R_Activity,D2R_pIC50,D3R_Activity,D3R_pIC50
CCOC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)N(C)CCN,0.006661581341177225,-2.2338532048157917,0.001015546265989542,-4.4605174786031085
COc1ccccc1N(C(=O)Cn1nnc(-c2ccccc2)n1)C(=O)/C=C/c1cccc(N2CCOCC2)c1,0.007617316208779812,-4.159744772041488,0.0014899095986038446,-3.9878817969797655
CC(C)N(CCCCN=C(O)OC(=O)c1cccs1)Cc1cccs1.Cl,0.008212469518184662,-4.080553287996391,0.002373314928263426,-3.627081403626992
C=CCN1CCN(S(=O)(=O)c2ccc(N3CCC4(CC3)C(=O)O4)nc2)CC1,0.005296395625919104,-1.4041244309640633,0.0050921449437737465,-2.846800635323588
Cc1ccc(CC(O)=NCC(C)(C)N2CCN(c3ccccc3F)CC2)cc1,0.010625243186950684,-2.362991291596874,0.001177437137812376,-2.803022807482283
COC(=O)CN(C(=O)CN=c1[nH]nc(-c2ccc(OC)cc2)o1)c1ccc(C)cc1,0.009375568479299545,-4.200450832926758,0.0008660577004775405,-3.8497954264090355
Cc1sc2nc(O)nc(O)c2c1-c1ccc(N)cc1,0.0038161701522767544,-2.0612638598764943,0.008232811465859413,-3.4785065913533897
Cc1csc(=O)n1CC(O)=NC1CCSC1,0.01075791846960783,-4.445959654947245,0.00013455543376039714,-4.712804780265532
O=S(=O)(c1cc(N2CCCC2)ccn1)N1CCN(c2ccccn2)CC1,0.003043767996132374,-3.0347144036186564,0.002503050025552511,-2.823438137183831
CCN(CC)c1ccc(S(=O)(=O)N2CCN(CC3CCCO3)CC2)cc1,0.003888951614499092,-3.5729545684271438,0.0007680524722672999,-3.743809043956477
Cc1nc(N2CCN(C(=O)CN3C(=O)CSc4ccccc4C3=O)CC2)c2c(-c3ccccc3)oc2n1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1cc(C)n2nc(-c3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3)nc2n1,0.007045514415949583,-3.70154386498346,0.0013695823727175593,-3.4425016302716522
COc1ccc(/C=C/C(=O)OC)cc1CN1CCN(C(=O)c2ccc(-c3ccc(OC)cc3)o2)CC1.O=C(O)C(=O)O,0.06792109459638596,-3.8375088873914542,0.0031255437061190605,-3.6516403202169947
O=C(CCC(=O)c1cccs1)N1CCC2(CC1)CCCC(COCCO)C2,0.003690230892971158,-2.0828962700786438,0.0013303409796208143,-3.163744563949766
Cc1cc(N=C(O)c2ccc(-n3ncc(C(N)=O)c3C)cc2)nc(C)n1,0.005583638790994883,-4.020733699656276,0.001982848159968853,-3.8098354617132646
CC(=O)C1(C)O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@]4(C)[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,0.006681454833596945,2.3264932249078507,0.004729051608592272,-1.4419104359807706
COC(=O)C1=C(CSc2ccc([N+](=O)[O-])cc2)N=C(O)NN(C(C)=O)C1,0.00595437316223979,-4.187583004843361,0.0004707887419499457,-4.27394592049699
COc1ccc(-c2cc(CN(C)CCC(O)=Nc3cccc(C(F)(F)F)c3)c3ccc(Cl)cc3n2)cc1,0.029452750459313393,-3.464068504779761,0.0021914406679570675,-3.144809899418256
COc1ccc(/C=C2\SCc3nc(-c4ccco4)n[nH]32)c(OC)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1oc2c(c1C)C(O)=NC(S)=Nc1ccccc1.Cl,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccccc1OCCC(=O)N(C)CC(O)=NCc1ccc2c(c1)OCO2,0.004056454636156559,-3.452531563952691,0.0006439150893129408,-3.7541652272140005
OC(=NCCn1ncc2ccccc21)c1ccc(Br)o1,0.0027113717515021563,-3.2926683553268865,0.0016044803196564317,-2.9362756523556954
CCOC(=O)N1CCN(C(=O)c2ccc(OCC(=O)N(CC)CC)cc2)CC1,0.005558605771511793,-4.464155278193677,0.0006575987790711224,-3.552175513747439
Cc1cc(-c2csc(NC(=O)c3ccc(C)c([N+](=O)[O-])c3)n2)c(C)s1,0.006914461497217417,-4.265562770410598,0.0015848089242354035,-3.7746723066729375
c1ccc(-c2nn(CCOc3ccc4c(c3)OCO4)c3c2CNCC3)cc1,0.012837042100727558,-3.288636924474286,0.002593274926766753,-2.7123539945743493
COc1cccc(S(=O)(=O)N2CCCC(C(=O)N3CCCC3)C2)c1,0.005664386320859194,-4.3190569981431555,0.00047568767331540585,-4.444711020839361
CCN(CC)CCOc1cc(OC)c(OC)cc1Br,0.09086078405380249,-3.295052561662277,0.0014994106022641063,-2.9479304134239355
O=C(Cc1ccccc1)OCC(O)=N/N=C/c1ccccc1Cl,0.005712135694921017,-4.098634911675507,0.0007500122883357108,-4.449535912214744
Cl.NCCCN1CCc2cccc3c2C1c1nc(-c2ccco2)n[nH]1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(O)c1ccc(-n2nnnc2SCC(O)=NCCc2ccccc2)cc1,0.006938109174370766,-3.549810717807801,0.0008394510950893164,-3.4037390120139994
Cc1cccc(S(=O)(=O)N(CC(O)=Nc2ccc(-n3cccn3)cc2)C(C)C)c1,0.0025185164995491505,-3.534192223241448,0.001396146253682673,-4.318973021749921
OC(=Nc1ccc2c(c1)OCCO2)C(c1ccccc1)c1ccccc1,0.0038368459790945053,-4.159989571112356,0.0016416851431131363,-4.754487897396912
C#CCN1CCC(/C=C\c2c[nH]c3ccccc23)CC1,0.015282799489796162,-2.9193491145630928,0.00019474794680718333,-2.8766550945290548
Fc1ccc(NC2=NN=C(c3ccc(F)cc3)CC2)c(C)c1,0.025178875774145126,-2.8528462900506555,0.0011777450563386083,-2.9183436181984685
O=C(O)COc1ncnc2c1ncn2-c1ccccc1,0.00398459704592824,-3.4236046583597846,0.0008569002966396511,-3.3531760192868676
COc1cc(N=C(S)N2CCN(c3ccccn3)CC2)cc(OC)c1OC,0.007763756904751062,-3.906951239208491,0.0018166154623031616,-2.943733245322721
Cc1ccc(C)c(Nn2c(=O)c3c(n2)CCN(C(=O)c2sc(C(C)C)cc2C)C3)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCN1CCN(C(=O)CC(C)(C)S(=O)(=O)c2c(C)noc2C)CC1,0.01186714693903923,-0.43421648146833647,0.001867089536972344,-3.766273612962243
CN(C)CCn1ccc2cc(/C=C/c3ccc4c(c3)OCO4)ccc21,0.043195344507694244,-3.1308432003014715,0.0019795726984739304,-2.921990892964829
CN(Cc1ccccc1)S(=O)(=O)c1ccccc1,0.006335639860481024,-3.0973786965463463,0.0010994126787409186,-4.892037648894082
N=C(O)N1C(=O)COc2cc(S(=O)(=O)N3CCN(c4ccc(OC4CCCCC4)CC3)ccc21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1ccc(-c2cc(COc3ccccc3O)nc3ncnn23)cc1,0.004781374242156744,-2.6726075510676144,0.0030163757037371397,-3.244584573142319
Cc1cccc(N2CCN(Cc3nc4cc(-c5cc5ccccc5O)cn4c3N)CC2)c1.O=C(O)C(=O)O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(COc1ccccc1F)NCc1ccccn1,0.0017092997441068292,-3.397572787932654,0.000793886836618185,-3.4837480282412105
Cl.O=C(c1ccc(OCc2ccccc2)cc1)N1CCCCC1,0.005430246237665415,-4.401946037384996,0.0013435762375593185,-3.810895143168
O=C1Cc2cc(S(=O)(=O)N3CCCC3)cc(S(=O)(=O)N3CCCCN3CCOCC3)c2N1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(Nc1ccc2c(c1)OCCO2)c1cc(N2CCN(CCOc3ccccc3)CC2)nc(-c2ccco2)c1,0.11018583178520203,-3.677100419296714,0.010611156933009624,-2.6991843538267197
CCN1C(=O)CCc2cc(NS(=O)(=O)c3ccc4c(c3)OCCO4)ccc21,0.006520902272313833,-3.280634201002369,0.0007561114034615457,-3.565372873089319
COc1cc(OC)cc(-n2c(=O)n(CC(O)=NCC(C)C)c3c2CCCC3=O)c1,0.006193976383656263,-3.6560277608161877,0.001260919845663011,-4.04706386036344
N=C(O)c1ccc(N(C(=O)c2cc(F)cc(F)c2)C(=O)c2ccc(F)c(F)c2)cc1,0.0041695828549563885,-4.1985500401411935,0.0014057992957532406,-3.9146244977277056
N=C(O)c1cccc(N2CCN(Cc3cc(-c4ccccc4)[nH]n3)CC2)c1,0.06181067228317261,-2.8215668510790675,0.00483148917555809,-2.6871543628799754
Cc1cc(-c2ccncc2)nc(SCC(O)=NCCc2cccs2)n1,0.005775827914476395,-3.7649968549176602,0.0039176736027002335,-3.3776431861194816
CCC1=C(C(=O)OCC)C(c2ccc(N)cc2)n2nc(SCC(=O)OCC)nc2N1,0.007157832849770784,-3.7895403617630867,0.0010798450093716383,-4.125998347329971
COc1ccc(N2CC(C(=O)N3CCc4ccc(O)cc4C3)CC2=O)cc1,0.005854543298482895,-2.891068152672361,0.0017444544937461615,-3.4339856066161527
COc1ccc(Cl)cc1S(=O)(=O)n1cc(N)nc1.Cl,0.01146315410733223,-4.256807695948066,0.002339060651138425,-4.531584887867458
Cn1cc(C=Cc2ccco2)c(C(=O)NCc2ccoc2)n1,0.005553605034947395,-3.149409160603832,0.0017125362064689398,-4.048339157782769
C[n+]1c(C(=O)Nc2ccccc2)sc2ccccc12,0.0031934010330587626,-3.665720493258312,0.0001105699484469369,-3.5480199033639517
Cn1c2c(c(=O)n(C)c1=O)CC(N1CCN(Cc3ccc4c(c3)OCO4)CC1)CO2,0.056423675268888474,-2.857302796212965,0.0040000006556510925,-3.1120659684118124
COc1ccc(C(N=C(O)CCS(=O)(=O)c2ccc(F)cc2)c2ncc(C(F)(F)F)s2)cc1,0.003653594059869647,-3.349745446383808,0.0011973052751272917,-3.4544100548072207
OC(CCN1CCCC1)=NN=C(O)CNS(=O)(=O)c1ccc(Cl)c(Cl)c1,0.0136524997651577,-3.2387980674831987,0.001050221617333591,-3.979859947039526
O=C(O)C(=O)O.OC(c1ccccc1)C1CCCN1,0.08082547783851624,-3.813358609822762,0.0021464393939822912,-4.104614924541883
COc1ccccc1N1CCN(C(=O)CCn2nnc3ccccc32)CC1,0.007500986568629742,-2.514608616135213,0.004327321425080299,-2.2490550044459234
O=C1N(CCCN2CCOCC2)c2ccccc2S1(=O)=O,0.016566043719649315,-2.6137137245983966,0.0015487757045775652,-3.665740410021419
COc1ccc(C(O)=NC(c2ccccc2)c2coc(CSc3nccc4[nH]ccc34)n2)cc1,0.0036761208903044462,-4.076294134931185,0.002161178272217512,-3.8071626952539486
COc1ccc(OC)c(-c2cc(-c3ccc(OC)c(Br)c3)no2)c1.O=C(O)C(=O)O,0.013994984328746796,-2.751257133323338,0.005220333579927683,-3.309214409499693
O=C(CN1CCN(C(=O)c2nn(-c3cccc(Cl)c3)c3c2CCCC3)CC1)NCc1ccccc1,0.008705136366188526,-3.4779371290646477,0.0015273839235305786,-3.500475292057348
COc1ccc(Nc2ncnc3c2oc2ccc(O)cc23)c(OC)c1,0.009065980091691017,-2.459887969980588,0.005553826689720154,-3.39133576820639
O=[N+]([O-])c1ccc(S(=S)(=O)N2CCN(c3ccccn3)CC2)s1,0.0033987322822213173,-3.961713215975477,0.0005723059293814003,-3.0142510436833096
CC(C)N=C(O)[C@@H](COc1ccccc1)N=C(O)c1ccccc1.Cl,0.005625997669994831,-3.712141670913466,0.005908645689487457,-3.272082064195895
CCOc1cc(/C=N/OC(=O)c2cc[nH]n2)ccc1N(CCC)Cc1cccnc1,0.005038462579250336,-3.973154711010964,0.0010770346270874143,-3.9838914491320154
COc1ccc(C)cc1N=C(O)N(c1ccccc1Br)S(=O)(=O)c1cccnc1,0.007385532837361097,-4.301457311096394,0.0021139474119991064,-4.639712582160015
CCc1cc(C(C)O)cc2c1OC(C)(C)C2,0.029285239055752754,-2.5736914649639218,0.004227850120514631,-4.11475032738057
O=C(c1ccco1)N1CCC(n2nnc(-c3cccnc3)n2)CC1,0.004530295729637146,-3.8908593925925863,0.003323899582028389,-2.9385106102761243
O=C(c1ccsc1)N1CCN(Cc2ccc(OCCN3CCOCC3)cc2)CC1,0.016263676807284355,-4.412069198962663,0.0023094972129911184,-3.4222459144840145
COc1ccc(-c2cn3c4c(sc3n2)CCCC4)c(O)c1,0.005713433027267456,-2.0859730584007323,0.010985746048390865,-2.815018220793987
CCOc1ccccc1OC1CCN(C(=O)c2sc(-c3cnccn3)nc2C)CC1,0.003381391055881977,-3.6216000761014193,0.002376531483605504,-3.101922334724177
COc1ccccc1N1CCN(CCCN=c2cc(C(C)C)nc(SC)[nH]2)CC1,0.6889318823814392,-2.687042296280719,0.015679897740483284,-2.222601067275255
COC(=O)c1sccc1S(=O)(=O)N1CCN=C1Nc1ccc(OC)c(OC)c1,0.007088587619364262,-3.977760478145217,0.0012964876368641853,-4.22875129725959
Cc1cc(C(=O)N/C(=C/c2ccco2)C(O)=NCc2ccccc2C)c(C)s1,0.0034657942596822977,-4.146586914289665,0.0013701459392905235,-4.42924154371489
Cl.OC(Cc1ccc(O)cc1)CN1CCc2ccc(Cl)cc2C1,0.2916574776172638,-2.5991815720626925,0.022987257689237595,-3.342425400836628
O=C(O)c1[nH]nc2c1COc1ccc(Cl)cc1-2,0.00575121957808733,-2.2841692446111224,0.0016069371486082673,-3.196600418362981
C#CCN1CCC(/C=C\c2ccc(OCCCCCC)cc2)CC1,0.008705099113285542,-3.8133593482814976,0.0005340154748409986,-3.2066957159866973
O=C(COc1cccc(NS(=O)(=O)c2ccc3c(c2)CCC3)c1)NS(=O)(=O)c1cc(Br)cc1F,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1cc(=NC(=O)c2ccc(N3CCCC3=O)cc2)[nH]o1,0.004373484756797552,-4.0272281673142984,0.0008549510384909809,-3.5976600726737553
CCCOC(=O)C1=C(c2ccccc2F)N=C(NCc2ccccc2)O1,0.005580901633948088,-3.297412906549771,0.00256711570546031,-3.4077030534229555
CCN1C(=O)[C@@H](C)Oc2cccc(C(=O)c3cccc(OC)c3)c21,0.007193784229457378,-3.2150792805844812,0.0031644352711737156,-3.274271470016019
COc1ccc(S(=O)(=O)N2CC[C@H]2OC(=O)c2ccc([N+](=O)[O-])cc2F)cc1,0.0067423610016703606,-4.354269295264552,0.001623589894734323,-3.768212058584056
Oc1ccc2c3c1OC1(C(O)=NCC3(c3ccc(F)cc3)CCC1)CC(C3CC3)CC2.O=C(O)C(O)C(=O)O,0.01388350035995245,-1.1124145842989877,0.003611744847148657,-3.128128066660527
CCc1ccc(-c2cc(C(O)=NC3CCSC3)n[nH]2)cc1,0.0036797726061195135,-3.727541858616092,0.0005540121346712112,-3.1963279127071296
CCN(CC(C)C#N)S(=O)(=O)c1cccc(OC(C)CC(=O)OCC(F)(F)F)c1,0.0043329522013664246,-3.5653791817948135,6.0729416873073205e-05,-4.222756172830859
C#CCN(C)[C@H](C)Cc1ccccc1.[Cl-],0.004381206817924976,-3.5165037365317247,2.7610341930994764e-05,-3.9123752165162156
CO/C=C1/c2cc(C)ccc2CSc2nc(O)nc(=Nc3ccc(Cl)cc3)[nH]21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COC(=O)c1cc(N=C(O)CSc2nc(N)cc(N(C)C)n2)ccc1C,0.004713872447609901,-4.074808909799107,0.0014528039610013366,-3.835009432525625
Cc1cccc(NC(=O)C2CC(=O)N(CCC(C)C)C2)c1,0.013722972013056278,-3.394497707296392,0.00045681686606258154,-4.254900220199281
CCC(O)=NC1C(O)=Nc2ccccc2N=C1n1c(C)nc2ccccc21,0.003752619493752718,-3.8310143274260913,0.002207184908911586,-3.739715245634696
Cl.O=C(c1cccc(Cl)c1)c1ccc(NS(=O)(=O)c2ccccc2)cc1,0.017045387998223305,-3.8548665445876065,0.0016583200776949525,-3.9528884233726367
CCOc1ccc(OCC(O)=NCC#CCOc2ccc(C(=O)N3CCCCC3)cc2)cc1,0.0036361683160066605,-4.604883728675986,0.001744438661262393,-3.7621538309800586
Cc1nc(-c2ccsc2)ccc1C(=O)Nc1ccc2c(c1)OCO2,0.0039581116288900375,-3.731027568463047,0.0023555175866931677,-3.43780270316301
O=C(c1ccccc1C(O)=NCCSCCOc1ccc(Cl)cc1)N1CCN(C(=O)CCCn2ccc3ccc4cccccc4n32)CCCCCCC1.N,0.007073373533785343,-3.1061274018022833,0.0007059442577883601,-3.0910653607943956
CCOC(=O)c1c(-c2cc(C)ccc2OCC)csc1N=C(O)CCN1CCn2c(c(C)c(C)c(C)c2C[C@@H]1.N=C(O)O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OC(Cc1ccccc1)=NCC(c1ccccc1)N1CCN(c2ccccn2)CC1,0.041854169219732285,-4.062376587755061,0.0023882475215941668,-3.7931090855377008
Cc1cc(CN(C)CCc2c[nH]c3ccccc23)no1,0.03128209337592125,-3.0787255288826727,0.0014349531847983599,-3.578142873842692
Oc1ccc(/C=N/Nc2nc(-c3ccc4n[nH]cc4c3)cs2)cc1,0.00912894494831562,-3.471430061454449,0.0031489431858062744,-3.263684822987956
COc1ccccc1CN=C(O)c1ccc(F)c(S(=O)(=O)N2CCCCC2)c1,0.0044801742769777775,-4.185141844877984,0.0005789999850094318,-4.093113039388658
COc1ccc2oc(C(=O)N3CCC(O)(c4ccncn4)CC3)c(C)c2c1,0.0048362878151237965,-3.3319497446964026,0.0029076500795781612,-2.4923473158866627
O=S(=O)(N=c1ccc2c(c1)CCC2)c1ccc(-c2cc[nH]c(=Nn2)n2nccc2n1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccccc1N1CCN(C(=O)Cn2nc(-c3ccc(OC)cc3)oc(=O)c2=O)CC1,0.007653445936739445,-3.1811494555185544,0.0054461769759655,-2.9697499098170645
COC(=O)c1cc(NC(=O)c2sc(=NNC(S)=NCc3cc(Cl)cc(Cl)c3)nc2C)ccc1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(CS(=O)(=O)c1ccc(F)c(F)c1)Nc1nc2c(s1)CCCCC2,0.0038092213217169046,-2.9932388225771676,0.0009030888322740793,-4.078378205880081
CC1CC(=O)c2cc(NS(=O)(=O)c3ccc4c(c3)oc(=O)n4C)cc2N=C1O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCc1c(-c2c(-c3ccc(OC)cc3)nc3ccccn23)ncn1C,0.005463185254484415,-3.0517208313786646,0.003226058091968298,-3.0253728572821776
CCOc1ccccc1C(=O)OCC(O)=Nc1cccc2c1OC2,0.0034376787953078747,-4.0336333737726475,0.0019017418380826712,-4.1125838388261435
COCCN(C(=O)c1cc(-c2ccc(Br)cc2)c(C)n1C)C1CC1,0.008685562759637833,-3.610558548778629,0.001420208951458335,-3.120368312773058
CN(CCOc1ccccc1)C(=O)C12CCC(C(=O)N1CCCC1)CC2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCC1(CC)CCN(C(=O)c2c(C)noc2-c2ccc(Cl)cc2)CC1,0.007546712644398212,-2.4247149034795226,0.0010404770728200674,-2.8017647787068247
COc1cc(C(=O)CNc2cc(Br)ccc2C)cc(OC)c1OC,0.0070623839274048805,-3.2457158566114317,0.003330821171402931,-3.4788557568768925
Cc1noc(N)c1C(=O)c1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1,0.005859824828803539,-3.5907264086666535,0.0007539514335803688,-4.362200794867178
C#CCC(O)=Nc1ccc(C)cc1N=C(O)CCN1CCN(c2ccccc2OC)CC1.Cl,0.08914747089147568,-3.637868229740461,0.004858583677560091,-3.659167350885194
c1ccc([C@H]2OC3(CCO4(CCN(Cc5cccc5)CCC5)CCCC43)O2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OC(CN1CCN(c2ccccc2)CC1)=Nc1ccc(Cl)c(-n2cnnc2)c1,0.03518686071038246,-3.909278953450604,0.004561302717775106,-3.016444242149518
CCC1Oc2ccc(C3=C(O)C(C(=O)O)=C3c3ccc(Cl)c(Cl)c3)cc2N(CCCCN(C)CC)C1=O,0.019807226955890656,-2.7226094459014316,0.0012367659946903586,-3.651449396799244
Cc1ccc(Cn2c(CO)nc3ccc(O)cc3c2=O)cc1,0.006358543410897255,-2.806272528359248,0.0029045811388641596,-3.7651626097434803
Cl.O=C(CSCc1ccccc1)NC1CCCCC1CCO,0.0063750259578228,-3.9379883829458615,0.0010345855262130499,-4.238009388433956
CC(C)(C)OC(=O)N1CCN(CCOc2cc(-c3ccc(Cl)cc3)nc3ccc(Cl)cc23)CC1,0.2071482390165329,-2.593916730506871,0.01643487438559532,-2.1382754498990764
CN1CC(=O)N(c2ccc([N+](=O)[O-])cc2)CC1=O,0.005816384684294462,-3.9382443512051064,0.00016498738841619343,-3.7880445312076603
Oc1[nH]cnc1-c1nnc(C2Cc3ccccc3C(=O)O2)o1,0.003390624187886715,-2.7514671094494534,0.002390559297055006,-3.272072784317179
Cc1ccc(-c2nnc3n(CC(=O)N4C(C)CSCC4)cc(C)c23)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1nc(N(C)C)sc1CN1CCN(C(=O)c2ccccc2F)CC1,0.01493650209158659,-3.1801773669004123,0.002114920411258936,-2.7930046135465045
Cc1ccccc1-n1nc(C(=O)N(C)Cc2c(C)nn(C)c2C)c2ccccc2c1=O,0.002794125350192189,-3.5082324448483857,0.0018476661061868072,-3.641112580245127
COc1ccc(N2C(=O)N(CC(=O)NC(CC(C)C)C(=O)Nc3ccc(Cl)cc3)CC2=O)cc1,0.004574569873511791,-4.3978557144482275,0.0006537220906466246,-4.564072210053764
COc1ccc(CN2C(=O)C3(OCCO3)c3ccccc32)cc1,0.005461118649691343,-3.452846331988762,0.0009051980450749397,-3.2747259419892956
OC(CCN1CCN(c2ccc(Cl)cc2)CC1)=Nc1nc(-c2ccccc2)cs1,0.2724747359752655,-3.3748056897295062,0.016113432124257088,-2.191507018009865
CNc1cc(-c2ccc(OC)c(OC)c2)ncn1,0.004290327895432711,-3.3609173116734405,0.0024655144661664963,-2.8757086679419497
Cc1ccc(NC(=O)C2CCN(C(=O)c3csc(-c4ccc5c(c4)OCO5)n3)CC2)cc1,0.009279013611376286,-4.191703235358925,0.0013625322608277202,-3.602737053971815
c1ccc(-c2nnc(CN3CCN(c4cccc(Cn5cccn5)c4)CC3)o2)cc1,0.035308919847011566,-3.473766267972022,0.004395304713398218,-3.2404963427477673
CC(C)C(=O)Oc1ccc(C(=O)Nc2ccc3c(c2)N(C(=O)c2ccco2)C(=O)c2c(=O)OCO3)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(C1CC1)N1CCN(c2nc(S)nc3ccc(-c4ccc(OC(F)(F)F)cc4)cc23)CC1,0.006125329062342644,-3.2066635740646516,0.003130105324089527,-2.443589138527838
N#Cc1ccc(N2CCN(c3ccccc3O)CC2)c(N)c1,0.008991311304271221,-1.8118562065001265,0.01681899093091488,-2.6095553715025295
O=C(Nc1nnc(C(O)=Nc2sc(Cc3ccccc3)nc2C2CC2)s1)c1cccnc1,0.004456218797713518,-4.087128801500651,0.0024166530929505825,-4.045600060364285
Clc1ccc(-c2nc3nccc(-c4cccs4)n3n2)cc1,0.006225258577615023,-2.587261221152389,0.0031153804156929255,-2.218075885721915
O=C1CN(C(=O)c2c[nH]c3cccc(F)c23)C(1)CN1Cc2ccccc2C1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(C1CCCC1)N(Cc1ccco1)Cc1noc(-c2ccc(Cl)cc2)n1,0.005468063522130251,-3.6496656618865315,0.0007624944555573165,-3.9635517302683514
Nc1nc(N2CCCCC2)cc(O)c1S(=O)(=O)N(CCO)CC(O)=NCCCN1CCN(c2ccccc2)CC1,0.024630630388855934,-2.2833334477833787,0.008013665676116943,-3.356218447697459
CC(=O)OC[C@H](O)[C@@H]1O[C@@H]([C@@H](O)C[C@H](C)[C@H]2C[C@H]3[C@@H]4CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@]2(F)[C@@H](O)C[C@]12.[Na+],Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(CN1CCCC(O)C1)N1CCN(C(=O)CCc2ccco2)CC1,0.003511505201458931,-3.7027385989104005,0.0009671951993368566,-3.998350468506243
CCn1c(C)cc(C(=O)COC(=O)C2=NC3=NC=NC32)c1C,0.004555995110422373,-4.217279569053501,0.001221241895109415,-4.600056029150949
COc1ccc(C2CC(=O)N(c3nnc(OC)s3)C2)cc1N,0.007458804175257683,-3.0423575438399824,0.002001651329919696,-3.0801807893122595
Cc1c(C(=O)NC2CC=CCC2)oc2c1-c1ccccc1S(=O)(=O)c1ccccc1-2,0.006720712408423424,-3.3739911235904128,0.003587507177144289,-3.45723678655862
CCCC1CCC(C=Cc2ccc(C)cc2)NC1=O,0.01026978436857462,-3.0123860883654983,0.0008967351168394089,-3.1929479387950797
OC(CNCc1ccccc1)=NC(c1ccccc1)C(F)(F)F,0.0071334377862513065,-4.23556713041252,0.0006100615137256682,-4.1799099237707145
CN(CCn1c(CO)nc2ccccc21)[C@@H](CCn1c(O)nc2ccccc21)c1sccc1S(=O)(=O)N1CCCO,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1noc(C3CC3)c1C(=O)OCC(O)=Nc1ccc2c(c1)COC2,0.004663663916289806,-4.002241862149507,0.0017810302088037133,-4.352947383979469
CCOC(=O)C(C)N=C(O)CN1CCN(CCCn2c(-c3ccccc3)cc(C)c(=O)n2CC)C1.O=C(O)(CO)F)(F,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cc(C(=O)N2CCC(N=C(O)c3ccccc3)CC2)cc(Cl)c1O,0.004189142491668463,-4.030061079638937,0.002619040897116065,-3.508901099152811
Cl.O=C(CN1CCN(C(=O)c2cc(Cl)ccn2)CC1)NC1CCCC1,0.0017275991849601269,-4.404450889416323,0.0014000762021169066,-3.993936474021472
COc1ccc(OC)c([C@@H](O)c2cc3c(cc2OC)OCO3)c1.O=C(O)C(=O)O,0.007286041509360075,-3.82672148218107,0.0017268889350816607,-3.6452441436385508
O=C(Nc1ccc(C(O)=NCC2CCCCC2)cc1)c1cc(N2CCCC2)nc(C(F)(F)F)n1,0.006538066081702709,-4.232362219499796,0.0010494900634512305,-2.9047929779086115
COc1ccc(OC)c(OCc2nc(S)n(CC(=N)O)c(=O)c3ccccc23)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OC1/C(=C/c2oc3c(c2CCCCC3)C(=O)O)CCC(=O)N1c1cc(F)ccc1-3,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(OCc1cccs1)C(=O)c1cnc2c(c1)nc(-c1ccccc1)n2Cc1ccccc1,0.003239234909415245,-4.012200162814439,0.0024072930682450533,-3.942468652772261
N=C(O)N1c2ccccc2CCc2ccccc21,0.022282592952251434,-3.596726478201157,0.0017415399197489023,-3.5332265662721665
CCCN(CCC)C(=O)Cn1c(CN2CCC(C()C)CC2)nc2ccc(Cl)cc21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCN(CCO)S(=O)(=O)c1ccc(N=C(O)c2ccc(C)s2)cc1,0.003757032100111246,-3.294796224173664,0.002060200786218047,-3.9041111213941977
