SMILES,_5HT2A_pXC50,D2R_pXC50,D2R__5HT2A_pXC50
CC(C)(Oc1ccccc1F)C(=O)NCc1ccc2c(c1)OCO2,6.720425605773926,6.439741134643555,6.58008337020874
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2cc(Cl)cc(Cl)c2)CC1,7.497735023498535,7.101747512817383,7.299741268157959
Oc1nc2ccccc2n1CCCN1CCN(c2nsc3ccccc23)CC1,7.694169044494629,7.539640426635742,7.6169047355651855
COc1cccc(Cn2cc(Br)c(=O)[nH]c2=O)c1,6.956647872924805,6.980691909790039,6.968669891357422
CCCN1CCC(c2ccc(F)cc2F)CC1,5.997801780700684,6.8190178871154785,6.408409833908081
CN1CCc2c(c3cccc4c3n2-c2ccc(F)cc2CC4)C1,7.727344512939453,7.454219818115234,7.590782165527344
COc1ccc(OCC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,6.928680419921875,6.271292209625244,6.59998631477356
O=C(CCCN1C2CCC1CC(O)(c1ccccc1)C2)c1ccc(F)cc1,7.386492729187012,7.58618688583374,7.486339807510376
O=C(c1cc2ccccc2[nH]1)N1CC(c2nc(-c3ccc(F)cc3)no2)C1,6.287822723388672,5.237783908843994,5.762803316116333
COc1ccccc1N1CCN(CCCOc2ccc3c(c2)NC(=O)CC3)CC1,6.941703796386719,8.496379852294922,7.71904182434082
CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1,7.10517692565918,6.571829319000244,6.838503122329712
CC1CCCN1CCc1cc2cc(-c3ccc(O)cc3)ccc2[nH]1,6.544856548309326,6.880990505218506,6.712923526763916
CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,7.750135898590088,6.585575103759766,7.167855501174927
O=C1CCCN1Cc1ccc2c(c1)nc(O)c1cccn12,5.644639015197754,7.2486572265625,6.446648120880127
O=S(=O)(c1cccc2cnccc12)N(CCN1CCN(c2ccc(Cl)cc2)CC1)CC1CCCCC1,7.423168182373047,7.0684285163879395,7.245798349380493
COc1c(F)cccc1N1CCN(CCCNc2nc(-c3ccccc3)nc3c2CCN(CCCC(=O)c2ccc(F)cc2)C3)CC1,7.956014633178711,7.517345905303955,7.736680269241333
CCCN(CCC)C1CCc2ccc(O)cc2C1,5.81801700592041,7.70214319229126,6.760080099105835
CC(C)(C)NC(=O)c1ccc(CSc2ccccn2)cc1,6.785834312438965,5.658228874206543,6.222031593322754
COc1ccc(C(=O)CCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1,8.745121955871582,7.772635459899902,8.258878707885742
CC(C)CC1n2cncc2CN(C)C1CCN(C)C,5.357479572296143,5.470775127410889,5.414127349853516
O=S(=O)(c1ccc(C=Cc2cn(CCCN3CCN(c4nsc5ccccc45)CC3)nn2)cc1)c1ccc(F)cc1,8.151983261108398,6.681296348571777,7.416639804840088
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5ccncc45)CC3)cc12,7.549004554748535,7.890024662017822,7.719514608383179
O=C1CCCc2ccc(NC(=O)C3CCOCC3)cc21,6.518425941467285,6.0131378173828125,6.265781879425049
CN1CCN(C2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.318900108337402,8.645715713500977,8.48230791091919
CCc1nc2cccc(CCCN)c2o1,7.295422077178955,5.28597354888916,6.290697813034058
CCCN1CCN(c2cc(C)c3c(c2)CCN(CCCC(=O)c2ccc(F)cc2)C3)CC1,7.0488810539245605,7.3352742195129395,7.19207763671875
Cc1cccc(N2CCN(CC3CC3c3ccccc3)CC2)c1C,6.231375217437744,7.2560529708862305,6.743714094161987
CC(=O)c1ccccc1NC(=O)c1ccc2ccccc2n1,5.950499534606934,5.396955966949463,5.673727750778198
O=S(=O)(c1cccc(F)c1)c1cn(C2CCNC2)c2ncccc12,6.617599964141846,5.996754169464111,6.3071770668029785
CN(C)CCNS(=O)(=O)c1ccc2c(c1)CC(C)(C)CN2C(=O)C1CC1,5.714367389678955,6.022119045257568,5.868243217468262
COc1ccccc1N1CCN(CCCn2ncc(=O)n(C)c2=O)CC1,5.831812858581543,6.650855541229248,6.2413341999053955
CCN1C(=O)CCC1CNC(=O)CCC(=O)c1ccc(F)cc1,5.731296539306641,8.575706481933594,7.153501510620117
CCN(CC)CCNC(=O)C=Cc1c[nH]c2ccccc12,5.917277812957764,6.729852676391602,6.323565244674683
CN(C)CCCC1Cc2ccccc2C1=Cc1cnc[nH]1,5.801051616668701,6.088858127593994,5.944954872131348
CN(C)CC(O)COc1ccc(N=C2C(=O)Nc3ccc(N=C(N)N)cc32)cc1,6.25356388092041,5.772526741027832,6.013045310974121
CC(=O)OC1CC(O)C2(C)C3=C(C(=O)C4=CC5C(=O)CCC5(C)C4CCC3(C)C2C1(C)C,,,
Cc1ccc2c(c1)N(C(=O)c1cccc(F)c1)CC2,6.752882480621338,5.950848579406738,6.351865530014038
Cc1c(NC2CCCC2)nc(-c2ccnc(N3CCC(c4c[nH]c5ccccc45)CC3)c2)nc1N,6.022034645080566,6.368053913116455,6.195044279098511
Cc1ccc2c(c1)OCCC2=Cc1ccc(N2CC(=O)N(C)C2)cc1,6.819732666015625,5.6482391357421875,6.233985900878906
FC(F)(F)c1cccc(N2CCN(CCCCc3cccc4ccccc34)CC2)c1,6.078422546386719,7.100384712219238,6.5894036293029785
O=C(NCCCCCCNC(=O)Nc1cccnc1)Nc1cccnc1,6.643901348114014,7.385298728942871,7.014600038528442
O=C(c1ccccc1)C1CCN(CCn2c(O)nc3ccccc32)CC1,7.528607368469238,7.076002597808838,7.302304983139038
CN1CCN(C2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.318900108337402,8.645715713500977,8.48230791091919
Cn1ccc2cc(NC(=O)c3cccc(F)c3)ccc21,6.855659008026123,6.2372260093688965,6.54644250869751
CC(NC1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)C1)c1ccc(F)cc1,5.852248191833496,6.224266052246094,6.038257122039795
CN1CC(C(=O)NCCOc2ccc(-c3cccc(F)c3)cc2)C=C12CCN(Cc1ccccc1)CC2,,,
c1ccc(-c2ccncc2)c(CC2CNCCN2)c1,6.834929466247559,5.451107978820801,6.14301872253418
Cc1ncnc(NCCC(=O)c2ccc(F)cc2)c1C,7.669658660888672,6.889853477478027,7.27975606918335
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.99879789352417,6.543483257293701,7.2711405754089355
O=S(=O)(c1ccccc1F)c1ccc2c(c1)COCCN2CCCC1CCCCC1,7.635442733764648,6.138202667236328,6.886822700500488
O=S(=O)(c1ccc(F)cc1)N(CCCN1CCN(c2noc3ccccc23)CC1)CC1CCCCC1,8.67048454284668,7.105395317077637,7.887939929962158
NC(=O)c1cccc(NCC2=CCC3(CC2)Cc2ccccc23)c1,6.675687789916992,6.906059265136719,6.7908735275268555
NC(=O)c1cc2c(Oc3ccc(Br)cc3)cncc2s1,4.061562061309815,5.193471431732178,4.627516746520996
CNCC1CC2c3ccccc3Cc3ccccc3N2O1,7.3959527015686035,5.762210845947266,6.579081773757935
CC(=O)Nc1ccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)cc1,6.83607292175293,6.977413177490234,6.906743049621582
O=C(OC1CN2CCC1CC2)c1ccc(Cl)cc1,6.3538007736206055,6.701641082763672,6.527720928192139
Oc1cccc(N2CCN(CCOc3cccc4nc(Cc5ccc(F)cc5)[nH]c34)CC2)c1,7.484785556793213,7.776851654052734,7.630818605422974
CC(C)(O)c1ccc(CCN(CCCCc2c[nH]c3ccc(-n4cnnc4)cc23)Cc2ccccc2)cc1,5.396542549133301,6.884382247924805,6.140462398529053
N#Cc1ccccc1S(=O)(=O)c1ccc(C(=O)NCCCN2CCN(c3ccccc3C(F)(F)F)CC2)cc1,6.477414131164551,6.733699798583984,6.605556964874268
Cc1ccc(C(=O)NC2CCC3(O)C4Cc5ccc(O)c6c5C3(CCN4CC3CC3)C2O6)o1,6.308416843414307,8.131319046020508,7.219867944717407
Cc1nnc(-c2ccc(CCNCc3ccc(F)cc3F)cc2)o1,7.480160713195801,5.959238052368164,6.719699382781982
CN1CCN(CCCN2c3ccccc3Sc3ccc(Br)cc32)CC1,7.724083423614502,7.707742691040039,7.7159130573272705
COc1cccc(C(O)CN2CCC(C(=O)c3ccc(F)cc3)CC2)c1,7.307130813598633,6.002366065979004,6.654748439788818
Nc1ccc2c(c1)C(=O)N(CCCCN1CCN(c3cccc(Cl)c3)CC1)C2=O,7.357471466064453,6.897535800933838,7.1275036334991455
CC(=O)Nc1cccc(CN=C2C(=O)C(=O)C2Nc2ccc3[nH]ncc3c2)c1,6.195333480834961,4.990993022918701,5.593163251876831
CCC(C)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,6.768126010894775,5.366487503051758,6.067306756973267
Cc1nccn2c(-c3ccnc(NCC(C)(C)C(=O)O)n3)c(-c3ccc(F)cc3F)nc12,6.121137619018555,6.025961399078369,6.073549509048462
CN1CCN(C2Cc3ccccc3Sc3ccc(CCN4CCN(c5cccc6nc(C(F)(F)F)[nH]c56)CC4)cc32)CC1,7.336756706237793,8.061334609985352,7.699045658111572
O=C1Nc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc2NC1=O,8.490767478942871,8.567218780517578,8.528993129730225
COc1ccc(NC(=O)Nc2ccc(OCCCN3CCC(O)CC3)cc2)cc1-c1c(Br)cnn1C,8.810063362121582,5.997868061065674,7.403965711593628
N#CC1=C(c2ccccc2)CC(c2ccc(Cl)cc2)C(C(=O)c2ccccc2)C1=O,5.788337707519531,5.355749607086182,5.5720436573028564
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,7.725061416625977,7.742376327514648,7.7337188720703125
Cc1ccccc1S(=O)(=O)NCc1ccc(-c2cscn2)cc1,6.41235876083374,6.534825325012207,6.473592042922974
CSc1ccc(C2CN(C)Cc3c2c(O)nn3-c2cccc(C(F)(F)F)c2)cc1,6.448028564453125,6.211710453033447,6.329869508743286
Cc1ccc2c(c1)N(CCCC(=O)c1ccccc1)C(=O)C(NC(=O)c1ccc(C)c(F)c1)CC2C(=O)N(C)C,6.696521282196045,6.114599227905273,6.405560255050659
Cc1c(C2=NCCN2)ccc(C)c1Cc1ccccc1,7.904915809631348,5.837779998779297,6.871347904205322
O=C(c1nc(-c2ccccc2)c2ccccc2n1)N1CCN(c2ccc(F)cc2)CC1,6.445103645324707,4.092050552368164,5.2685770988464355
CC1CCC(C)N1CC(=O)N1CCC2(CC1)OCCc1cc(F)sc12,6.529327869415283,5.655904769897461,6.092616319656372
C1=C(c2ccccc2)CCN(C2CCc3ccc(F)cc32)C1,7.853688240051269,7.850330352783203,7.852009296417236
CC(C)(C)c1nc(CN2CCN(c3ccc(F)cc3)CC2)c(C(F)(F)F)n1CC1CCCO1,7.01255464553833,6.024227619171143,6.518391132354736
CCOc1ccc(C(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)cc1,7.085911750793457,7.500868320465088,7.2933900356292725
Cc1ncoc1-c1nnc2ccc(N3CCN(CCCC(C)c4ccc(F)cc4)CC3)nn12,6.239760398864746,5.958414554595947,6.099087476730347
COc1cccc(SC)c1CC(C)N,7.124608993530273,6.74321985244751,6.933914422988892
O=C1CCc2c(cccc2N2CCN(CCc3ccc4[nH]c5c(c4c3)CCO5)CC2)N1,8.44874382019043,8.375686645507812,8.412215232849121
CC(C)(C)Oc1cc(CC(C)(C)c2cc(F)ccc2O)cc(F)c1OCC(O)CN1CCCC1,6.657862663269043,6.294122695922852,6.475992679595947
O=C(NCC1CC1c1ccccc1)N1CCN(Cc2ccc(F)cc2F)CC1,5.650076866149902,6.669193744659424,6.159635305404663
O=C(c1ccccc1)c1ccc(N2CCOCC2)cc1O,5.3484392166137695,5.757927894592285,5.553183555603027
Oc1nc2cccc(Cl)c2c2nc(-c3ccco3)nn12,4.301483154296875,6.189189434051514,5.245336294174194
COc1cc(C(=O)NC2CCCCC2)cc(OC)c1Br,6.534127235412598,6.221063137054443,6.3775951862335205
COc1ccc2[nH]c(C)c(CC3CCCN3C)c2c1,7.112305641174316,6.293176651000977,6.7027411460876465
CNCCCc1cc(O)ccc1OCC(O)CNCCCc1cccc(F)c1,6.130926609039307,5.401473045349121,5.766199827194214
CN1CCN(CCNc2cccc(-c3nc4ncccc4o3)n2)CC1,5.627516746520996,5.607460975646973,5.617488861083984
Cc1ncn(CC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,6.339573383331299,5.8974223136901855,6.118497848510742
Cc1n[nH]c(C(F)(F)F)c1CCc1ccc(O)cc1,7.221888542175293,7.696362495422363,7.459125518798828
CCOc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3F)cc2)c1,5.966953754425049,5.727075099945068,5.847014427185059
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccc(S(=O)(=O)N(C)C)cc32)CC1,6.647191047668457,6.364091873168945,6.505641460418701
NC(=O)c1cc2c(Oc3ccc(Br)cc3)cncc2s1,4.061562061309815,5.1934614181518555,4.627511739730835
CN1CCC(Cc2nc3ccccc3c(=O)n2-c2ccccc2)CC1,6.678318977355957,6.0146708488464355,6.346494913101196
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,8.562373161315918,9.175222396850586,8.868797779083252
CC(CN1CCN(c2cccc3cc(F)ccc23)CC1)NC(=O)Nc1ncc(Cl)cc1Cl,6.478200435638428,7.05882453918457,6.768512487411499
Cc1cc(OC2CCCC2)c(NC(=O)Nc2cnc(C#N)cn2)cc1Cl,6.038834095001221,6.421619892120361,6.230226993560791
CCC1(c2cccs2)C(=O)N(C)C(=O)N1C,5.105710983276367,6.960351467132568,6.033031225204468
CCOC1c2ccccc2C2CC21c1c[nH]c(=O)[nH]1,5.2908430099487305,6.079104900360107,5.684973955154419
CCC(N)Cn1nc(-c2cccc(Cl)c2)c2c(C)cc(C)nc21,6.731044769287109,5.960163116455078,6.345603942871094
O=S(=O)(c1ccc(-c2ccccc2N2CCC(CCN3CCC(O)(c4ccccc4)CC3)CC2)cc1)C1(C(F)(F)F)CC1,7.334428787231445,6.903870582580566,7.119149684906006
N#Cc1ncc2nc1OCCCCCOc1cc(CCCO)c(Cl)cc1NC(=O)N2,5.787097454071045,8.087844848632812,6.937471151351929
CCN1CCc2c(sc3ncn(CCN4CCN(c5cccc(C(F)(F)F)c5Cl)CC4)c(=O)c23)C1,6.951755523681641,7.111150741577148,7.0314531326293945
CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,7.495089530944824,7.850132942199707,7.672611236572266
CCCc1nc(N(C)C)c2c(n1)c(CC(C)C)nn2C,6.489579677581787,7.284186363220215,6.886883020401001
COc1cccc(N2CCN(C3CCC(c4ccc5c(c4)NC(=O)CO5)CC3)CC2)c1,6.321372985839844,5.781094074249268,6.051233530044556
CNCC(O)c1ccc(O)c(O)c1,6.215449333190918,3.699587821960449,4.957518577575684
FC(F)(F)c1cccc(N2CCN(CCc3ccc4[nH]ccc4c3)CC2)c1,6.769084930419922,7.597375392913818,7.18323016166687
O=C(Nc1ccccc1)N1CCc2[nH]c3ccc(Br)cc3c2C1,6.762661933898926,7.0915422439575195,6.927102088928223
CCN(CC)CCn1cnc2c(oc3nc4c(F)cccc4cc32)c1=O,6.222057819366455,6.11944580078125,6.1707518100738525
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(Cl)cc1,6.9228715896606445,7.56233024597168,7.242600917816162
Fc1ccc(N2CCN(CCSc3ccc(F)cc3)CC2)c(F)c1,7.013926029205322,7.238033771514893,7.125979900360107
N#Cc1cccc(NC(=O)c2ccc(Br)cc2)c1CCO,6.840249538421631,5.823657512664795,6.331953525543213
COc1ccc(NC(=O)Nc2cc(F)ccc2F)cc1-c1c(Br)cnn1C,9.276004791259766,6.991455078125,8.133729934692383
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2scnc12,8.32126235961914,8.047285079956055,8.184273719787598
COc1ccccc1N1CCN(CCc2ccc(F)cc2F)CC1,7.199611186981201,7.837587356567383,7.518599271774292
CCCN(CCc1ccc(Cl)c(Cl)c1)C1CCc2c(O)cccc2C1,6.999988555908203,7.886812210083008,7.4434003829956055
Cc1ccc(C(=O)NCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1C,7.662845134735107,6.699283599853516,7.1810643672943115
CC1(C)Cc2ccccc2C2(CCN(CCc3c[nH]c4ccccc34)CC2)O1,6.830151557922363,6.286713600158691,6.558432579040527
O=C1CSC2(CCCC2)c2c1nc(NCc1ccccc1)c1ccccc12,5.443236827850342,5.785006999969482,5.614121913909912
CC(C)Oc1ccc2[nH]c(O)c(C=Nc3ccc(S(N)(=O)=O)cc3)c2c1,5.994349479675293,6.91700553894043,6.455677509307861
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cnc2ccccn12,8.094197273254395,7.449974536895752,7.772085905075073
CCN(CC)C(=O)C1Cc2c(cc3c[nH]c4c3c2C=CC4)N(C)C1,8.605672836303711,7.444197177886963,8.024935007095337
CN1CCN(CCCN2c3ccccc3Sc3ccc(Br)cc32)CC1,7.724083423614502,7.707742691040039,7.7159130573272705
O=C(NCCO)OC1=CCC2CC=CCC2C1=O,3.534844160079956,5.976505279541016,4.755674719810486
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc(Cl)c(Cl)c1,8.326993942260742,7.838022232055664,8.082508087158203
O=C(c1ccc(N2CCCC2)cc1)N1CCCC(c2nc(-c3ccccc3Cl)no2)C1,5.551929473876953,5.318660736083984,5.435295104980469
CC(C)CCN1C(=O)C2Cc3c([nH]c4ccccc34)C(C(=O)N(C)CCCN3CCC(c4ccc(Cl)cc4)CC3)C1=O,,,
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.99879789352417,6.543483257293701,7.2711405754089355
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2ccccc2c1,8.810114860534668,7.932953834533691,8.37153434753418
CCCN(CCC)C1CCc2c(ccc3ccccc23)C1,5.823164463043213,7.29579496383667,6.559479713439941
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.99879789352417,6.543483257293701,7.2711405754089355
Cc1[nH]nc(CCN2CCN(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)c1-c1ccc2[nH]ncc2c1,6.547787189483643,6.935983657836914,6.741885423660278
O=C(NCCN1CCOCC1)c1ccc(NC(=O)c2ccc(F)cc2Cl)cc1,6.682487964630127,6.058350563049316,6.370419263839722
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(F)c12,8.799540519714355,8.132925987243652,8.466233253479004
Cn1c(-c2cccnc2)c(CCC(=O)N2CCN(c3cccc(Cl)c3)CC2)c2ccccc21,7.180989265441895,5.569100379943848,6.375044822692871
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5c4OCCO5)CC3)c(F)c12,8.574758529663086,8.558938980102539,8.566848754882812
CC(Cc1ccccc1)N(C)CCc1cnc2ccccc2n1,6.11988639831543,5.656795501708984,5.888340950012207
Cc1ccc2c(c1)N1C(C)CNCC1C2,7.469321250915527,6.74426794052124,7.106794595718384
CCNC1CN(c2ccnc3cc(F)ccc23)C1,6.622994899749756,6.976201057434082,6.799597978591919
CN1CCN(CCCN(C)c2ccccc2)C2CCC(C(1)c1ccc(F)cc1)C2,,,
O=S(=O)(c1ccc(F)cc1F)C1(F)CCN(CCc2ccc(F)cc2F)CC1,9.234886169433594,6.414104461669922,7.824495315551758
Cc1c(CC(=O)NCCCN2CCN(c3nsc4ccccc34)CC2)oc2ccc(F)cc12,8.383210182189941,7.005554676055908,7.694382429122925
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c(F)c12,8.592151641845703,8.44865894317627,8.520405292510986
COc1cc(OC)cc(-c2nn3cc4ccccc4c3[nH]2)c1,5.18632173538208,6.365135192871094,5.775728464126587
Ic1ccccc1CN1CCc2sccc2C1,5.953826904296875,6.537784099578857,6.245805501937866
COc1ccc(Cc2ccccc2N2CCN(CCOc3ccc(F)cc3F)CC2)cc1,7.4753031730651855,6.354694366455078,6.914998769760132
Clc1ccc(OCC2CCN(CCc3ccc4[nH]cnc4c3)CC2)cc1,7.154666900634766,6.807877540588379,6.981272220611572
CC(Cc1c(F)cccc1F)NCC(O)c1ccc(O)c2nc(O)sc12,6.509467601776123,6.332505702972412,6.420986652374268
Cc1nc2c(c(-c3ccc(Br)cc3)n1)CCNCC2,7.845200538635254,6.368716716766357,7.106958627700806
COc1cccc(N2N=C3c4ccc(OC)cc4NCCN3C2=O)c1,6.31871223449707,5.998115062713623,6.158413648605347
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1,6.501640796661377,6.530116081237793,6.515878438949585
N#Cc1ccc(-c2nc3cc4cccc(C(N)=O)c4cc3n2CCC2CCCCN2CCCC(c3ccc(F)cc3)C2)cc1,,,
COCc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(C)n[nH]c1N2,6.006955146789551,5.955470561981201,5.981212854385376
Cn1ncc(CN2CCN(c3ccc(F)cc3)CC2)c1-c1ccc2c(c1)NC(=O)C2=O,7.145794868469238,6.038363933563232,6.592079401016235
COc1ccc(-n2c(CC(C)(C)C)nc3c(NCCCNC(=O)c4cccc(C(F)(F)F)c4)nc(C)nc32)cc1,6.773787021636963,6.635154724121094,6.704470872879028
CCn1nc(Cc2ccc(Cl)cc2)cc1-c1ccccn1,6.39113712310791,6.1603312492370605,6.275734186172485
COc1ccc(N2CCN(CC(=O)NC3CCC(C(=O)c4ccccc4)CC3)CC2)cc1,5.386868476867676,6.1506829261779785,5.768775701522827
CCCCN(CCCC)CCCCNCCCN=C1C(=O)c2ccccc2C1=O,6.10993242263794,5.894364356994629,6.002148389816284
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4cccc5oc(C(N)=O)cc45)CC3)c2c1,6.138638496398926,7.8213348388671875,6.979986667633057
NC(=O)c1cc2c(cc1N1CCN(c3ccc(F)cc3)CC1)OCO2,6.28409481048584,6.308808326721191,6.296451568603516
Nc1ncnc2c1c(I)nn2C1CCC(O)CC1,5.055070877075195,6.560248374938965,5.80765962600708
COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(C)n[nH]c1N2,5.807995796203613,6.123236179351807,5.96561598777771
CN(C)CCN(C)c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)nc1,6.757387638092041,6.318102836608887,6.537745237350464
COc1cc(OC)cc(C(=O)NC2CCC(N3CCN(c4ccccc4OCCF)CC3)CC2)c1,5.728183269500732,6.383755207061768,6.05596923828125
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5c4OCCC5)CC3)cc12,8.421365737915039,9.01615047454834,8.71875810623169
COc1cccc(C(=O)C=Cc2ccc(Cl)cc2)c1,6.430834770202637,4.884328842163086,5.657581806182861
CC1CN(C)CCC1c1cnc2cc(-c3ccccn3)ccc2c1,5.529074668884277,6.064722061157227,5.796898365020752
Cc1c(-c2ccccn2)nc2ccccc2c1C(=O)NCCCN1CCC(c2noc3cc(F)ccc23)CC1,6.851401329040527,6.042211055755615,6.446806192398071
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc12,8.615042686462402,8.246258735656738,8.43065071105957
Cc1ccc(O)c2nc(C=Cc3cccs3)[nH]c12,6.436462879180908,7.728316783905029,7.082389831542969
Cc1ccc2c(c1)c1c(n2C=Cc2ccc(Cl)cc2)CCN(C)C1,7.692933082580566,6.6269965171813965,7.1599647998809814
NC(=O)c1cn(-c2ccc(O)cc2Cl)c2cc(-c3ccncc3)ccc2c1=O,6.236358642578125,6.801937580108643,6.519148111343384
CC(C)(C)OC(=O)C1CCCN1CCc1ccc2c(c1)OCCO2,6.426012992858887,6.685116291046143,6.555564641952515
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,8.057281494140625,6.808019638061523,7.432650566101074
O=S(=O)(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1ccc2c(c1)OCCO2,7.060725212097168,7.599879741668701,7.330302476882935
CC(N)Cn1ncc2cc(Cl)c(Cl)cc21,8.28787899017334,6.172961235046387,7.230420112609863
COc1ccccc1N1CCN(CCCCc2ccc3c(c2)sc(=O)n3Cc2ccccc2)CC1,6.226772785186768,7.369777202606201,6.798274993896484
Clc1ccc(-c2nc(-c3ccccn3)co2)c(Cl)c1,6.405267238616943,5.006039619445801,5.705653429031372
CC(=O)c1cccc(S(=O)(=O)NCCCN2CCN(c3nsc4ccccc34)CC2)c1,7.881043434143066,7.287735939025879,7.584389686584473
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,6.325858116149902,5.203843116760254,5.764850616455078
Clc1ccccc1OCC(Cn1ccnc1)c1ccccc1,5.747918605804443,5.796916961669922,5.772417783737183
CN(C)CC1CC2c3ccccc3Sc3ccc(F)cc3C2O1,7.543658256530762,7.834807395935059,7.68923282623291
CN1CCN(C(=O)c2ccc(-c3ccc(F)cc3)[nH]2)CC1,7.275672912597656,5.992359161376953,6.634016036987305
COc1ccccc1N1CCN(CCCC(=O)c2ccc3c(c2)CCO3)CC1,6.995570659637451,8.039594650268555,7.517582654953003
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccc(Cl)cc2s1,8.257224082946777,7.891034126281738,8.074129104614258
Cn1cccc1CN1CCC(c2ccccc2)(c2ccccc2)CC1,6.219098091125488,6.909850597381592,6.56447434425354
N#Cc1ccc(N2CCN(CCCCOc3ccc4nc(O)n(C5CCCC5)c4c3)CC2)nc1,6.280330657958984,7.262561798095703,6.771446228027344
CN(C)CC1CC2c3ccccc3Cc3ccc(F)cc3N2O1,7.865541458129883,7.31734037399292,7.591440916061401
CCc1c(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)oc2ccc(F)cc12,6.720833778381348,6.8682861328125,6.794559955596924
CCN(CC)Cc1ccc2c(c1)CCN2CC(=O)Nc1ccc(Br)cc1,6.488514423370361,5.875209808349609,6.181862115859985
COc1ccccc1N1CCN(CCCCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,6.293933868408203,7.098140239715576,6.69603705406189
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)Cc2c1cc1c[nH]c3c1c2C=CC3,6.995753288269043,8.42729377746582,7.711523532867432
CCN(CC)S(=O)(=O)c1ccc(NCC2CN(C)CCc3ccccc32)cc1,5.705149173736572,6.887148857116699,6.296149015426636
CC(CC(O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1)NCC(O)COc1cccc2nonc12,6.716152191162109,6.060053825378418,6.388103008270264
N#Cc1cc2c(nc1SCCCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,7.913986206054687,7.56395959854126,7.738972902297974
Cn1c(N2CCN(CCCN3c4ccccc4Sc4ccc(C(F)(F)F)cc43)CC2)cc(=O)n(C)c1=O,6.196003437042236,6.136898994445801,6.1664512157440186
CCc1nc(N)nc(N)c1-c1ccc(Cl)c(N=S(C)(=O)O)c1,4.159688949584961,7.53771448135376,5.84870171546936
O=c1oc2c(CN3CCCCC3)c(O)ccc2c2c1CCCCC2,7.0166425704956055,6.5105180740356445,6.763580322265625
CC(C)Oc1ccccc1N1CCN(Cc2ccc(F)cc2F)CC1,6.113810062408447,7.484855651855469,6.799332857131958
